Query Number	Algorithm	Path Number	Success Y/N	Runtime	Generations	Number Individual	Message	Exceptions
29	evosql	2	1	54	0	50		
29	evosql	3	1	18	0	50		
30	evosql	1	1	35	0	50		
30	evosql	2	1	29	0	50		
31	evosql	1	1	16	0	50		
31	evosql	2	1	20	0	50		
31	evosql	3	1	285	0	50		
31	evosql	4	1	11	0	50		
31	evosql	5	1	12	0	50		
31	evosql	6	1	13	0	50		
31	evosql	7	1	18	0	50		
31	evosql	8	1	13	0	50		
31	evosql	9	1	31	1	97		
32	evosql	1	1	11	0	50		
32	evosql	2	1	10	0	50		
32	evosql	3	1	25	1	99		
32	evosql	4	1	11	0	50		
32	evosql	5	1	12	0	50		
33	evosql	1	1	260	0	50		
33	evosql	2	1	67983	454	20955		
33	evosql	3	1	123	0	50		
33	evosql	4	0	514885	3322	153487	Has no output, distance is 1.0	
33	evosql	5	1	1564	11	564		
33	evosql	6	1	226	0	50		
33	evosql	7	1	131	0	50		
33	evosql	8	1	130	0	50		
33	evosql	9	1	210	0	50		
33	evosql	10	1	131	0	50		
33	evosql	11	1	137	0	50		
33	evosql	12	1	184	0	50		
33	evosql	13	1	123	0	50		
33	evosql	14	1	122	0	50		
33	evosql	15	1	144	0	50		
33	evosql	16	1	112	0	50		
33	evosql	17	1	117	0	50		
33	evosql	18	1	125	0	50		
33	evosql	19	1	196	0	50		
33	evosql	20	1	114	0	50		
33	evosql	21	1	106	0	50		
33	evosql	22	1	112	0	50		
33	evosql	23	1	524	3	188		
33	evosql	24	1	106	0	50		
33	evosql	25	1	1260	7	371		
33	evosql	26	1	147951	728	33739		
33	evosql	27	1	638	5	273		
33	evosql	28	1	111	0	50		
33	evosql	29	1	191	0	50		
33	evosql	30	1	99	0	50		
33	evosql	31	1	103521	578	26706		
33	evosql	32	1	521	3	191		
33	evosql	33	1	551	4	228		
33	evosql	34	1	64626	431	20003		
33	evosql	35	1	264233	1309	60633		
33	evosql	36	1	112348	599	27757		
33	evosql	37	0	514913	3315	153316	Has no output, distance is 1.7976931348623156E306	
33	evosql	38	1	460	3	185		
33	evosql	39	1	151	0	50		
33	evosql	40	1	267	1	95		
33	evosql	41	1	174	0	50		
33	evosql	42	1	166	1	97		
34	evosql	1	1	14	0	50		
34	evosql	2	1	10	0	50		
34	evosql	3	1	7	0	50		
34	evosql	4	1	7	0	50		
34	evosql	5	1	7	0	50		
35	evosql	1	1	18	0	50		
35	evosql	2	1	10	0	50		
35	evosql	3	1	19	1	100		
35	evosql	4	1	7	0	50		
35	evosql	5	1	23	2	148		
35	evosql	6	1	9	0	50		
35	evosql	7	1	36	3	197		
36	evosql	1	1	27	0	50		
36	evosql	2	1	20	0	50		
36	evosql	3	1	91	0	50		
37	evosql	1	1	301	5	296		
37	evosql	2	1	251	3	196		
37	evosql	3	1	635	11	593		
37	evosql	4	1	318	4	245		
37	evosql	5	1	92	2	146		
37	evosql	6	1	229	5	289		
37	evosql	7	1	322	4	245		
37	evosql	8	1	905	13	688		
37	evosql	9	1	19	0	50		
37	evosql	10	1	128	3	196		
37	evosql	11	1	168	3	194		
37	evosql	12	1	462	7	389		
37	evosql	13	1	309	4	239		
37	evosql	14	1	643	5	297		
37	evosql	15	1	23	0	50		
37	evosql	16	1	244	5	295		
37	evosql	17	1	387	4	246		
38	evosql	1	1	34	0	50		
38	evosql	2	1	17	0	50		
39	evosql	1	1	13	0	50		
39	evosql	2	1	10	0	50		
39	evosql	3	1	10	0	50		
39	evosql	4	1	10	0	50		
39	evosql	5	1	14	0	50		
39	evosql	6	1	65	0	50		
40	evosql	1	1	17	0	50		
40	evosql	2	1	16	0	50		
40	evosql	3	1	111	2	146		
40	evosql	4	1	19	0	50		
40	evosql	5	1	56	1	98		
40	evosql	6	1	15	0	50		
40	evosql	7	1	50	1	98		
41	evosql	1	1	17	0	50		
41	evosql	2	1	12	0	50		
41	evosql	3	1	13	0	50		
41	evosql	4	1	14	0	50		
41	evosql	5	1	15	0	50		
41	evosql	6	1	16	0	50		
41	evosql	7	1	43	1	100		
41	evosql	8	1	15	0	50		
41	evosql	9	1	14	0	50		
42	evosql	1	1	65	0	50		
42	evosql	2	1	35	0	50		
43	evosql	1	1	25	0	50		
43	evosql	2	1	58	0	50		
44	evosql	1	1	14	0	50		
44	evosql	2	1	11	0	50		
44	evosql	3	1	11	0	50		
44	evosql	4	1	11	0	50		
44	evosql	5	1	10	0	50		
45	evosql	1	1	20	0	50		
45	evosql	2	1	23	0	50		
46	evosql	1	1	27	0	50		
46	evosql	2	1	22	0	50		
47	evosql	1	1	20	0	50		
47	evosql	2	1	23	0	50		
48	evosql	1	1	54	0	50		
48	evosql	2	1	23	0	50		
48	evosql	3	1	19	0	50		
48	evosql	4	1	22	0	50		
48	evosql	5	1	19	0	50		
49	evosql	1	1	13974	163	8130		
49	evosql	2	1	20	0	50		
49	evosql	3	1	869	9	494		
49	evosql	4	1	19	0	50		
49	evosql	5	1	17	0	50		
49	evosql	6	1	18	0	50		
49	evosql	7	1	17	0	50		
49	evosql	8	1	22	0	50		
50	evosql	1	1	38	2	146		
50	evosql	2	1	22	1	99		
50	evosql	3	1	78	3	192		
50	evosql	4	1	25	1	99		
50	evosql	5	1	32	2	144		
50	evosql	6	1	10	0	50		
50	evosql	7	1	35	2	145		
51	evosql	1	1	11	0	50		
51	evosql	2	1	10	0	50		
52	evosql	1	1	16	0	50		
52	evosql	2	1	13	0	50		
52	evosql	3	1	14	0	50		
52	evosql	4	1	18	0	50		
52	evosql	5	1	15	0	50		
52	evosql	6	1	14	0	50		
52	evosql	7	1	37	1	97		
52	evosql	8	1	15	0	50		
52	evosql	9	1	13	0	50		
53	evosql	1	1	10	0	50		
53	evosql	2	1	9	0	50		
53	evosql	3	1	10	0	50		
54	evosql	1	1	88	1	100		
54	evosql	2	1	22	0	50		
54	evosql	3	1	227	4	239		
54	evosql	4	1	24	0	50		
54	evosql	5	1	22	0	50		
54	evosql	6	1	24	0	50		
54	evosql	7	1	222	1	99		
55	evosql	1	1	25	0	50		
55	evosql	2	1	22	0	50		
56	evosql	1	1	14	0	50		
56	evosql	2	1	15	0	50		
58	evosql	1	1	9	0	50		
58	evosql	2	1	9	0	50		
59	evosql	1	1	23	0	50		
59	evosql	2	1	22	0	50		
59	evosql	3	1	20	0	50		
60	evosql	1	1	11	0	50		
60	evosql	2	1	10	0	50		
60	evosql	3	1	11	0	50		
60	evosql	4	1	10	0	50		
60	evosql	5	1	9	0	50		
60	evosql	6	1	10	0	50		
61	evosql	1	1	15	0	50		
61	evosql	2	1	10	0	50		
62	evosql	1	1	441	5	286		
62	evosql	2	1	840	8	445		
62	evosql	3	1	824	10	532		
62	evosql	4	1	932	10	537		
62	evosql	5	1	914	9	491		
62	evosql	6	1	664	7	393		
62	evosql	7	1	1841	20	1024		
62	evosql	8	1	3340	29	1470		
62	evosql	9	1	1628	13	689		
62	evosql	10	1	972	10	533		
62	evosql	11	1	1620	17	886		
62	evosql	12	1	1595	17	879		
62	evosql	13	1	1068	11	588		
62	evosql	14	1	2180	21	1083		
62	evosql	15	1	597	6	343		
62	evosql	16	1	1113	11	593		
62	evosql	17	1	2133	19	985		
62	evosql	18	1	1704	14	738		
62	evosql	19	1	1785	14	742		
62	evosql	20	1	1950	17	890		
62	evosql	21	1	1430	15	784		
62	evosql	22	1	899	8	444		
62	evosql	23	1	2244	21	1085		
62	evosql	24	1	1432	12	639		
62	evosql	25	1	1519	16	841		
62	evosql	26	1	2683	28	1437		
62	evosql	27	1	659	7	388		
62	evosql	28	1	2216	18	938		
62	evosql	29	1	1146	11	596		
62	evosql	30	1	2371	24	1232		
62	evosql	31	1	866	10	537		
62	evosql	32	1	1564	15	786		
62	evosql	33	1	1696	16	829		
62	evosql	34	1	2287	20	1031		
62	evosql	35	1	1995	20	1030		
62	evosql	36	1	3248	30	1531		
62	evosql	37	1	374	4	243		
62	evosql	38	1	1062	11	588		
62	evosql	39	1	959	10	535		
62	evosql	40	1	1526	16	833		
62	evosql	41	1	612	7	389		
62	evosql	42	1	1125	13	686		
62	evosql	43	1	599	7	388		
62	evosql	44	1	1076	12	633		
63	evosql	1	1	14	0	50		
63	evosql	2	1	10	0	50		
64	evosql	1	1	50	0	50		
64	evosql	2	1	14	0	50		
64	evosql	3	1	15	0	50		
64	evosql	4	1	17	0	50		
64	evosql	5	1	15	0	50		
66	evosql	1	1	22	1	97		
66	evosql	2	1	11	0	50		
66	evosql	3	1	40	2	149		
66	evosql	4	1	36	2	148		
66	evosql	5	1	67	4	246		
66	evosql	6	1	16	0	50		
66	evosql	7	1	266	7	396		
66	evosql	8	1	87	6	344		
67	evosql	1	1	13	0	50		
67	evosql	2	1	12	0	50		
67	evosql	3	1	15	0	50		
68	evosql	1	1	26	0	50		
68	evosql	2	1	26	0	50		
68	evosql	3	1	23	0	50		
68	evosql	4	1	131	0	50		
68	evosql	5	1	17	0	50		
69	evosql	1	1	22	0	50		
69	evosql	2	1	22	0	50		
69	evosql	3	1	17	0	50		
69	evosql	4	1	20	0	50		
69	evosql	5	1	21	0	50		
69	evosql	6	1	24	0	50		
69	evosql	7	1	23	0	50		
69	evosql	8	1	75	1	100		
69	evosql	9	1	36	0	50		
69	evosql	10	1	456	5	291		
70	evosql	1	1	14	0	50		
70	evosql	2	1	7	0	50		
71	evosql	1	1	20	0	50		
71	evosql	2	1	19	0	50		
73	evosql	1	1	23	1	99		
73	evosql	2	1	10	0	50		
73	evosql	3	1	29	2	148		
73	evosql	4	1	24	1	99		
73	evosql	5	1	77	5	295		
73	evosql	6	1	44	2	149		
73	evosql	7	1	461	8	442		
73	evosql	8	1	70	5	297		
74	evosql	1	1	94	3	199		
74	evosql	2	1	116	5	287		
74	evosql	3	1	15	0	50		
74	evosql	4	1	16	0	50		
74	evosql	5	1	195	2	148		
74	evosql	6	1	63	2	150		
74	evosql	7	1	62	2	150		
74	evosql	8	1	433	8	446		
74	evosql	9	1	15	0	50		
74	evosql	10	1	34	1	95		
74	evosql	11	1	448	11	586		
75	evosql	1	1	24	0	50		
75	evosql	2	1	21	0	50		
76	evosql	1	1	23	0	50		
76	evosql	2	1	23	0	50		
76	evosql	3	1	22	0	50		
76	evosql	4	1	23	0	50		
76	evosql	5	1	30	0	50		
76	evosql	6	1	106	0	50		
76	evosql	7	1	127	2	144		
76	evosql	8	1	72	1	100		
77	evosql	1	1	14	0	50		
77	evosql	2	1	13	0	50		
77	evosql	3	1	15	0	50		
78	evosql	1	1	45	0	50		
78	evosql	2	1	10	0	50		
78	evosql	3	1	9	0	50		
78	evosql	4	1	15	0	50		
78	evosql	5	1	13	0	50		
79	evosql	1	1	18	0	50		
79	evosql	2	1	21	0	50		
79	evosql	3	1	21	0	50		
79	evosql	4	1	14	0	50		
79	evosql	5	1	16	0	50		
80	evosql	1	1	22	1	96		
80	evosql	2	1	10	0	50		
80	evosql	3	1	36	2	146		
80	evosql	4	1	24	1	99		
80	evosql	5	1	10	0	50		
80	evosql	6	1	10	0	50		
80	evosql	7	1	36	2	146		
80	evosql	8	1	201	10	533		
81	evosql	1	1	40	0	50		
81	evosql	2	1	29	0	50		
81	evosql	3	1	32	0	50		
81	evosql	4	1	39	0	50		
81	evosql	5	1	36	0	50		, data exception: division by zero
81	evosql	6	1	34	0	50		
81	evosql	7	1	37	0	50		
81	evosql	8	1	35	0	50		
81	evosql	9	1	145	0	50		
82	evosql	1	1	19	0	50		
82	evosql	2	1	16	0	50		
82	evosql	3	1	12	0	50		
83	evosql	1	1	29	0	50		
83	evosql	2	1	23	0	50		
84	evosql	1	1	18	0	50		
84	evosql	2	1	16	0	50		
85	evosql	1	1	13	0	50		
85	evosql	2	1	16	0	50		
85	evosql	3	1	18	0	50		
86	evosql	1	1	10	0	50		
86	evosql	2	1	10	0	50		
86	evosql	3	1	10	0	50		
86	evosql	4	1	11	0	50		
86	evosql	5	1	9	0	50		
86	evosql	6	1	10	0	50		
87	evosql	1	1	23	0	50		
87	evosql	2	1	161	3	199		
87	evosql	3	1	20	0	50		
87	evosql	4	1	27	0	50		
87	evosql	5	1	23	0	50		
87	evosql	6	1	53	1	98		
87	evosql	7	1	19	0	50		
87	evosql	8	1	233	2	147		
87	evosql	9	1	57	1	99		
88	evosql	1	1	786	18	928		
88	evosql	2	1	306	10	538		
88	evosql	3	1	439	11	593		
88	evosql	4	1	1357	33	1685		
88	evosql	5	1	557	14	739		
88	evosql	6	1	468	10	545		
88	evosql	7	1	662	17	887		
88	evosql	8	1	1548	34	1734		
89	evosql	1	1	16	0	50		
89	evosql	2	1	11	0	50		
89	evosql	3	1	14	0	50		
90	evosql	1	1	25	0	50		
90	evosql	2	1	26	0	50		
91	evosql	1	1	307	0	50		
91	evosql	2	1	18	0	50		
91	evosql	3	1	12	0	50		
92	evosql	1	1	16	0	50		
92	evosql	2	1	8	0	50		
92	evosql	3	1	7	0	50		
92	evosql	4	1	8	0	50		
92	evosql	5	1	8	0	50		
93	evosql	1	1	19	0	50		
93	evosql	2	1	15	0	50		
93	evosql	3	1	47	1	97		
93	evosql	4	1	13	0	50		
93	evosql	5	1	14	0	50		
93	evosql	6	1	19	0	50		
93	evosql	7	1	13	0	50		
93	evosql	8	1	12	0	50		
93	evosql	9	1	172	1	98		
94	evosql	1	1	17	0	50		
94	evosql	2	1	16	0	50		
94	evosql	3	1	44	1	99		
95	evosql	1	1	38	3	197		
95	evosql	2	1	19	1	98		
95	evosql	3	1	8	0	50		
95	evosql	4	1	12	0	50		
95	evosql	5	1	16	1	97		
95	evosql	6	1	10	0	50		
95	evosql	7	1	293	17	872		
97	evosql	1	1	224	3	199		
97	evosql	2	1	376	3	194		
97	evosql	3	1	463	4	242		
97	evosql	4	1	22	0	50		
97	evosql	5	1	88	1	98		
97	evosql	6	1	310	2	145		
97	evosql	7	1	20	0	50		
98	evosql	1	1	23	0	50		
98	evosql	2	1	13	0	50		
98	evosql	3	1	12	0	50		
98	evosql	4	1	47	1	99		
99	evosql	1	1	56	0	50		
99	evosql	2	1	12	0	50		
99	evosql	3	1	38	1	100		
99	evosql	4	1	11	0	50		
99	evosql	5	1	13	0	50		
99	evosql	6	1	30	1	97		
99	evosql	7	1	13	0	50		
99	evosql	8	1	33	1	98		
100	evosql	1	1	11	0	50		
100	evosql	2	1	9	0	50		
100	evosql	3	1	11	0	50		
100	evosql	4	1	11	0	50		
100	evosql	5	1	12	0	50		
101	evosql	1	1	25	0	50		
101	evosql	2	1	19	0	50		
101	evosql	3	1	16	0	50		
103	evosql	1	1	29	0	50		
103	evosql	2	1	21	0	50		
103	evosql	3	1	27	0	50		
103	evosql	4	1	26	0	50		
103	evosql	5	1	20	0	50		
104	evosql	1	1	14	0	50		
104	evosql	2	1	12	0	50		
104	evosql	3	1	12	0	50		
105	evosql	1	1	17	0	50		
105	evosql	2	1	20	0	50		
106	evosql	1	1	24	1	97		
106	evosql	2	1	10	0	50		
106	evosql	3	1	25	1	98		
106	evosql	4	1	13	0	50		
106	evosql	5	1	20	1	98		
106	evosql	6	1	11	0	50		
106	evosql	7	1	9	0	50		
107	evosql	1	1	25	0	50		
107	evosql	2	1	15	0	50		
107	evosql	3	1	41	1	99		
107	evosql	4	1	20	0	50		
107	evosql	5	1	15	0	50		
108	evosql	1	1	37	0	50		
108	evosql	2	1	32	0	50		
109	evosql	1	1	49	0	50		
109	evosql	2	1	19	0	50		
110	evosql	1	1	125	4	236		
110	evosql	2	1	36	1	99		
110	evosql	3	1	120	5	287		
110	evosql	4	1	13	0	50		
110	evosql	5	1	424	11	596		
110	evosql	6	1	15	0	50		
110	evosql	7	1	72	3	195		
110	evosql	8	1	90	4	244		
111	evosql	1	1	39	0	50		
111	evosql	2	1	16	0	50		
111	evosql	3	1	54	4	249		
111	evosql	4	1	12	0	50		
111	evosql	5	1	10	0	50		
111	evosql	6	1	11	0	50		
111	evosql	7	1	13	0	50		
112	evosql	1	1	29	0	50		
112	evosql	2	1	15	0	50		
112	evosql	3	1	16	0	50		
113	evosql	1	1	36	0	50		
113	evosql	2	1	33	0	50		
114	evosql	1	1	8	0	50		
114	evosql	2	1	8	0	50		
114	evosql	3	1	8	0	50		
115	evosql	1	1	9	0	50		
115	evosql	2	1	8	0	50		
116	evosql	1	1	12	0	50		
116	evosql	2	1	11	0	50		
116	evosql	3	1	10	0	50		
116	evosql	4	1	13	0	50		
116	evosql	5	1	13	0	50		
116	evosql	6	1	13	0	50		
116	evosql	7	1	11	0	50		
116	evosql	8	1	100	4	245		
117	evosql	1	1	22	0	50		
117	evosql	2	1	22	0	50		
118	evosql	1	1	18	0	50		
118	evosql	2	1	16	0	50		
119	evosql	1	1	18	0	50		
119	evosql	2	1	14	0	50		
119	evosql	3	1	41	1	97		
119	evosql	4	1	19	0	50		
119	evosql	5	1	123	2	146		
119	evosql	6	1	15	0	50		
119	evosql	7	1	42	1	97		
120	evosql	1	1	26	0	50		
120	evosql	2	1	22	0	50		
120	evosql	3	1	20	0	50		
120	evosql	4	1	51	1	100		
120	evosql	5	1	22	0	50		
120	evosql	6	1	19	0	50		
120	evosql	7	1	30	0	50		
120	evosql	8	1	276	3	198		
122	evosql	1	1	24	0	50		
122	evosql	2	1	13	0	50		
122	evosql	3	1	15	0	50		
122	evosql	4	1	15	0	50		
122	evosql	5	1	362	0	50		
123	evosql	1	1	10	0	50		
123	evosql	2	1	8	0	50		
123	evosql	3	1	7	0	50		
124	evosql	1	1	10	0	50		
124	evosql	2	1	10	0	50		
125	evosql	1	1	11	0	50		
125	evosql	2	1	9	0	50		
126	evosql	1	1	14	0	50		
126	evosql	2	1	11	0	50		
127	evosql	1	1	11	0	50		
127	evosql	2	1	9	0	50		
128	evosql	1	1	28	0	50		
128	evosql	2	1	21	0	50		
129	evosql	1	1	18	0	50		
130	evosql	1	1	30	2	146		
130	evosql	2	1	10	0	50		
130	evosql	3	1	26	2	147		
130	evosql	4	1	16	1	100		
130	evosql	5	1	40	3	196		
130	evosql	6	1	13	0	50		
130	evosql	7	1	24	1	97		
131	evosql	1	1	73	3	194		
131	evosql	2	1	17	0	50		
131	evosql	3	1	179	4	249		
131	evosql	4	1	14	0	50		
131	evosql	5	1	86	4	239		
131	evosql	6	1	32	1	97		
131	evosql	7	1	225	10	541		
131	evosql	8	1	261	5	291		
132	evosql	1	1	15	0	50		
132	evosql	2	1	10	0	50		
133	evosql	1	1	46	0	50		
133	evosql	2	1	34	0	50		
133	evosql	3	1	43	0	50		
134	evosql	1	1	15	0	50		
134	evosql	2	1	10	0	50		
134	evosql	3	1	10	0	50		
134	evosql	4	1	9	0	50		
134	evosql	5	1	10	0	50		
134	evosql	6	1	10	0	50		
134	evosql	7	1	10	0	50		
134	evosql	8	1	12	0	50		
135	evosql	1	1	15	0	50		
135	evosql	2	1	12	0	50		
135	evosql	3	1	37	2	144		
135	evosql	4	1	25	1	97		
135	evosql	5	1	56	3	189		
135	evosql	6	1	30	1	99		
135	evosql	7	1	11	0	50		
135	evosql	8	1	79	4	248		
135	evosql	9	1	204	2	145		
136	evosql	1	1	13	0	50		
136	evosql	2	1	11	0	50		
136	evosql	3	1	13	0	50		
137	evosql	1	1	100	3	198		
137	evosql	2	1	17	0	50		
137	evosql	3	1	75	3	198		
137	evosql	4	1	129	1	97		
137	evosql	5	1	146	5	296		
137	evosql	6	1	16	0	50		
137	evosql	7	1	13	0	50		
137	evosql	8	1	122	5	292		
138	evosql	1	1	48	0	50		
138	evosql	2	1	12	0	50		
138	evosql	3	1	17	0	50		
139	evosql	1	1	9	0	50		
139	evosql	2	1	8	0	50		
139	evosql	3	1	7	0	50		
140	evosql	1	1	13	0	50		
140	evosql	2	1	11	0	50		
141	evosql	1	1	31	1	99		
141	evosql	2	1	13	0	50		
141	evosql	3	1	10	0	50		
141	evosql	4	1	10	0	50		
141	evosql	5	1	9	0	50		
141	evosql	6	1	11	0	50		
141	evosql	7	1	37	2	145		
142	evosql	1	1	45	0	50		
142	evosql	2	1	28	0	50		
142	evosql	3	1	48	0	50		
142	evosql	4	1	27	0	50		
142	evosql	5	1	31	0	50		
143	evosql	1	1	18	1	100		
143	evosql	2	1	9	0	50		
143	evosql	3	1	24	1	100		
144	evosql	1	1	10	0	50		
144	evosql	2	1	8	0	50		
145	evosql	1	1	12	0	50		
145	evosql	2	1	10	0	50		
146	evosql	1	1	17	0	50		
146	evosql	2	1	13	0	50		
147	evosql	1	1	17	0	50		
147	evosql	2	1	17	0	50		
147	evosql	3	1	37	1	99		
147	evosql	4	1	44	1	97		
147	evosql	5	1	171	4	244		
147	evosql	6	1	16	0	50		
147	evosql	7	1	15	0	50		
148	evosql	1	1	15	0	50		
148	evosql	2	1	14	0	50		
148	evosql	3	1	14	0	50		
148	evosql	4	1	14	0	50		
148	evosql	5	1	12	0	50		
148	evosql	6	1	10	0	50		
149	evosql	1	1	14	0	50		
149	evosql	2	1	10	0	50		
149	evosql	3	1	10	0	50		
150	evosql	1	1	59	1	100		
150	evosql	2	1	22	0	50		
150	evosql	3	1	109	2	148		
150	evosql	4	1	19	0	50		
150	evosql	5	1	139	3	195		
150	evosql	6	1	52	1	99		
150	evosql	7	1	492	7	394		
150	evosql	8	1	56	1	100		
151	evosql	1	1	13	0	50		
151	evosql	2	1	9	0	50		
153	evosql	1	1	21	0	50		
153	evosql	2	1	17	0	50		
153	evosql	3	1	19	0	50		
154	evosql	1	1	16	0	50		
154	evosql	2	1	13	0	50		
154	evosql	3	1	13	0	50		
154	evosql	4	1	13	0	50		
154	evosql	5	1	13	0	50		
154	evosql	6	1	16	0	50		
155	evosql	1	1	31	1	98		
155	evosql	2	1	14	0	50		
155	evosql	3	1	44	0	50		
155	evosql	4	1	13	0	50		
155	evosql	5	1	69	3	194		
155	evosql	6	1	35	1	98		
155	evosql	7	1	54	2	149		
155	evosql	8	1	85	4	245		
156	evosql	1	1	88	1	100		
157	evosql	1	1	32	0	50		
157	evosql	2	1	26	0	50		
157	evosql	3	1	32	0	50		
158	evosql	1	1	29	0	50		
158	evosql	2	1	27	0	50		
159	evosql	1	1	9	0	50		
159	evosql	2	1	7	0	50		
159	evosql	3	1	12	1	98		
159	evosql	4	1	10	0	50		
159	evosql	5	1	9	0	50		
160	evosql	1	1	21	0	50		
160	evosql	2	1	15	0	50		
160	evosql	3	1	29	0	50		
160	evosql	4	1	26	0	50		
160	evosql	5	1	21	0	50		
160	evosql	6	1	57	0	50		
161	evosql	1	1	54	0	50		
161	evosql	2	1	24	0	50		
162	evosql	1	1	115	3	198		
162	evosql	2	1	53	1	97		
162	evosql	3	1	51	1	96		
162	evosql	4	1	18	0	50		
162	evosql	5	1	48	1	99		
162	evosql	6	1	168	0	50		
162	evosql	7	1	525	5	297		
162	evosql	8	1	266	6	346		
162	evosql	9	1	248	4	249		
163	evosql	1	1	31	1	98		
163	evosql	2	1	13	0	50		
163	evosql	3	1	19	0	50		
163	evosql	4	1	51	2	144		
163	evosql	5	1	38	2	148		
163	evosql	6	1	12	0	50		
163	evosql	7	1	52	2	145		
165	evosql	1	1	42	1	100		
165	evosql	2	1	14	0	50		
165	evosql	3	1	115	3	194		
165	evosql	4	1	35	1	99		
165	evosql	5	1	50	2	149		
165	evosql	6	1	14	0	50		
165	evosql	7	1	36	1	99		
166	evosql	1	1	11	0	50		
166	evosql	2	1	7	0	50		
167	evosql	1	1	73	1	100		
167	evosql	2	1	32	0	50		
167	evosql	3	1	141	2	146		
167	evosql	4	1	33	0	50		
167	evosql	5	1	144	2	149		
167	evosql	6	1	30	0	50		
167	evosql	7	1	33	0	50		
167	evosql	8	1	276	4	247		
168	evosql	1	1	65	1	94		
168	evosql	2	1	23	0	50		
168	evosql	3	1	150	2	150		
168	evosql	4	1	20	0	50		
168	evosql	5	1	68	1	100		
168	evosql	6	1	24	0	50		
