Query Number	Algorithm	Path Number	Success Y/N	Runtime	Generations	Number Individual	Message	Exceptions
13	evosql	3	1	11	0	50		
13	evosql	4	1	12	0	50		
13	evosql	5	1	21	1	99		
13	evosql	6	1	11	0	50		
13	evosql	7	1	44	4	240		
14	evosql	1	1	20	0	50		
14	evosql	2	1	16	0	50		
15	evosql	1	1	14	0	50		
15	evosql	2	1	12	0	50		
15	evosql	3	1	9	0	50		
15	evosql	4	1	12	0	50		
15	evosql	5	1	24	1	98		
15	evosql	6	1	13	0	50		
15	evosql	7	1	11	0	50		
16	evosql	1	1	12	0	50		
16	evosql	2	1	9	0	50		
16	evosql	3	1	9	0	50		
16	evosql	4	1	9	0	50		
16	evosql	5	1	8	0	50		
17	evosql	1	1	9	0	50		
17	evosql	2	1	8	0	50		
17	evosql	3	1	6	0	50		
17	evosql	4	1	5	0	50		
17	evosql	5	1	9	0	50		
18	evosql	1	1	11	0	50		
18	evosql	2	1	8	0	50		
19	evosql	1	1	11	0	50		
19	evosql	2	1	13	0	50		
19	evosql	3	1	14	0	50		
19	evosql	4	1	13	0	50		
20	evosql	1	1	46	1	97		
20	evosql	2	1	12	0	50		
20	evosql	3	1	12	0	50		
20	evosql	4	1	12	0	50		
20	evosql	5	1	71	5	298		
20	evosql	6	1	20	1	98		
20	evosql	7	1	139	6	348		
21	evosql	1	1	17	0	50		
21	evosql	2	1	16	0	50		
21	evosql	3	1	15	0	50		
21	evosql	4	1	13	0	50		
22	evosql	1	1	15	0	50		
22	evosql	2	1	10	0	50		
22	evosql	3	1	12	0	50		
22	evosql	4	1	12	0	50		
23	evosql	1	1	35	0	50		
23	evosql	2	1	24	0	50		
23	evosql	3	1	16	0	50		
23	evosql	4	1	22	0	50		
23	evosql	5	1	22	0	50		
23	evosql	6	1	29	1	93		
23	evosql	7	1	81	0	50		
23	evosql	8	1	14	0	50		
23	evosql	9	1	52	3	189		
24	evosql	1	1	10	0	50		
24	evosql	2	1	8	0	50		
24	evosql	3	1	7	0	50		
25	evosql	1	1	7	0	50		
25	evosql	2	1	8	0	50		
25	evosql	3	1	7	0	50		
25	evosql	4	1	7	0	50		
25	evosql	5	1	5	0	50		
26	evosql	1	1	22	0	50		
26	evosql	2	1	20	0	50		
26	evosql	3	1	18	0	50		
26	evosql	4	1	17	0	50		
26	evosql	5	1	21	0	50		
26	evosql	6	1	19	0	50		
27	evosql	1	1	29	0	50		
27	evosql	2	1	49	0	50		
27	evosql	3	1	27	0	50		
27	evosql	4	1	22	0	50		
28	evosql	1	1	10	0	50		
28	evosql	2	1	14	1	98		
28	evosql	3	1	58	4	245		
28	evosql	4	1	8	0	50		
28	evosql	5	1	34	3	196		
28	evosql	6	1	11	0	50		
28	evosql	7	1	54	4	241		
28	evosql	8	1	7	0	50		
28	evosql	9	1	28	3	195		
29	evosql	1	1	14	0	50		
29	evosql	2	1	12	0	50		
29	evosql	3	1	10	0	50		
29	evosql	4	1	20	0	50		
29	evosql	5	1	43	0	50		
29	evosql	6	1	54	3	192		
30	evosql	1	1	9	0	50		
30	evosql	2	1	7	0	50		
30	evosql	3	1	9	0	50		
30	evosql	4	1	9	0	50		
30	evosql	5	1	7	0	50		
31	evosql	1	1	10	0	50		
31	evosql	2	1	11	0	50		
31	evosql	3	1	9	0	50		
31	evosql	4	1	12	0	50		
32	evosql	1	1	16	0	50		
32	evosql	2	1	14	0	50		
32	evosql	3	1	13	0	50		
32	evosql	4	1	14	0	50		
32	evosql	5	1	14	0	50		
32	evosql	6	1	14	0	50		
32	evosql	7	1	20	0	50		
33	evosql	1	1	11	0	50		
33	evosql	2	1	8	0	50		
33	evosql	3	1	9	0	50		
33	evosql	4	1	8	0	50		
34	evosql	1	1	33	0	50		
34	evosql	2	1	8	0	50		
34	evosql	3	1	13	0	50		
34	evosql	4	1	9	0	50		
34	evosql	5	1	8	0	50		
35	evosql	1	1	7	0	50		
35	evosql	2	1	7	0	50		
35	evosql	3	1	5	0	50		
35	evosql	4	1	6	0	50		
35	evosql	5	1	5	0	50		
36	evosql	1	1	13	0	50		
36	evosql	2	1	13	0	50		
36	evosql	3	1	16	0	50		
36	evosql	4	1	10	0	50		
36	evosql	5	1	16	0	50		
37	evosql	1	1	7	0	50		
37	evosql	2	1	8	0	50		
37	evosql	3	1	8	0	50		
37	evosql	4	1	6	0	50		
37	evosql	5	1	5	0	50		
38	evosql	1	1	8	0	50		
38	evosql	2	1	9	0	50		
38	evosql	3	1	7	0	50		
38	evosql	4	1	9	0	50		
39	evosql	1	1	21	0	50		
39	evosql	2	1	11	0	50		
39	evosql	3	1	8	0	50		
39	evosql	4	1	7	0	50		
39	evosql	5	1	7	0	50		
40	evosql	1	1	11	0	50		
40	evosql	2	1	9	0	50		
40	evosql	3	1	11	0	50		
40	evosql	4	1	9	0	50		
41	evosql	1	1	28	0	50		
41	evosql	2	1	31	0	50		
41	evosql	3	1	520	11	555		
41	evosql	4	1	22	0	50		
41	evosql	5	1	227	8	426		
41	evosql	6	1	276	2	145		
41	evosql	7	1	64	2	145		
41	evosql	8	1	21	0	50		
41	evosql	9	1	48	1	94		
41	evosql	10	1	16	0	50		
41	evosql	11	1	42	1	99		
41	evosql	12	1	322	6	328		
42	evosql	1	1	27	0	50		
42	evosql	2	1	19	0	50		
42	evosql	3	1	20	0	50		
42	evosql	4	1	24	0	50		
42	evosql	5	1	24	0	50		
42	evosql	6	1	22	0	50		
43	evosql	1	1	61	0	50		
43	evosql	2	1	40	0	50		
43	evosql	3	1	67	1	97		
43	evosql	4	1	32	0	50		
43	evosql	5	1	127	2	147		
43	evosql	6	1	51	1	97		
43	evosql	7	1	31	0	50		
43	evosql	8	1	86	0	50		
43	evosql	9	1	22	0	50		
43	evosql	10	1	60	2	142		
43	evosql	11	1	26	0	50		
43	evosql	12	1	27	0	50		
43	evosql	13	1	29	0	50		
43	evosql	14	1	195	9	459		
43	evosql	15	1	544	12	605		
44	evosql	1	1	8	0	50		
44	evosql	2	1	8	0	50		
44	evosql	3	1	9	0	50		
44	evosql	4	1	9	0	50		
45	evosql	1	1	9	0	50		
45	evosql	2	1	8	0	50		
45	evosql	3	1	5	0	50		
45	evosql	4	1	5	0	50		
46	evosql	1	1	12	0	50		
46	evosql	2	1	10	0	50		
47	evosql	1	1	6	0	50		
47	evosql	2	1	6	0	50		
47	evosql	3	1	6	0	50		
48	evosql	1	1	8	0	50		
48	evosql	2	1	6	0	50		
48	evosql	3	1	5	0	50		
49	evosql	1	1	11	0	50		
49	evosql	2	1	11	0	50		
50	evosql	1	1	9	0	50		
50	evosql	2	1	12	0	50		
50	evosql	3	1	37	3	195		
50	evosql	4	1	8	0	50		
50	evosql	5	1	14	1	97		
50	evosql	6	1	16	1	99		
50	evosql	7	1	32	3	197		
50	evosql	8	1	22	2	142		
50	evosql	9	1	50	5	288		
51	evosql	1	1	7	0	50		
51	evosql	2	1	6	0	50		
51	evosql	3	1	5	0	50		
51	evosql	4	1	7	0	50		
51	evosql	5	1	10	0	50		
52	evosql	1	1	28	0	50		
52	evosql	2	1	11	0	50		
52	evosql	3	1	14	0	50		
52	evosql	4	1	14	0	50		
53	evosql	1	1	9	0	50		
53	evosql	2	1	7	0	50		
54	evosql	1	1	11	0	50		
54	evosql	2	1	10	0	50		
54	evosql	3	1	55	1	98		
54	evosql	4	1	10	0	50		
54	evosql	5	1	9	0	50		
54	evosql	6	1	18	1	99		
54	evosql	7	1	9	0	50		
54	evosql	8	1	10	0	50		
55	evosql	1	1	44	0	50		
55	evosql	2	1	19	0	50		
55	evosql	3	1	15	0	50		
55	evosql	4	1	14	0	50		
56	evosql	1	1	19	0	50		
56	evosql	2	1	15	0	50		
56	evosql	3	1	13	0	50		
56	evosql	4	1	8	0	50		
56	evosql	5	1	8	0	50		
57	evosql	1	1	8	0	50		
57	evosql	2	1	6	0	50		
57	evosql	3	1	7	0	50		
57	evosql	4	1	8	0	50		
57	evosql	5	1	8	0	50		
57	evosql	6	1	8	0	50		
58	evosql	1	1	13	0	50		
58	evosql	2	1	16	0	50		
58	evosql	3	1	44	0	50		
58	evosql	4	1	18	0	50		
58	evosql	5	1	17	0	50		
58	evosql	6	1	19	0	50		
58	evosql	7	1	11	0	50		
58	evosql	8	1	11	0	50		
59	evosql	1	1	9	0	50		
59	evosql	2	1	8	0	50		
59	evosql	3	1	8	0	50		
59	evosql	4	1	8	0	50		
60	evosql	1	1	17	0	50		
60	evosql	2	1	15	0	50		
61	evosql	1	1	10	0	50		
61	evosql	2	1	6	0	50		
61	evosql	3	1	5	0	50		
61	evosql	4	1	6	0	50		
61	evosql	5	1	5	0	50		
62	evosql	1	1	24	0	50		
62	evosql	2	1	8	0	50		
62	evosql	3	1	6	0	50		
62	evosql	4	1	7	0	50		
62	evosql	5	1	6	0	50		
63	evosql	1	1	7	0	50		
63	evosql	2	1	10	0	50		
63	evosql	3	1	8	0	50		
63	evosql	4	1	11	1	99		
63	evosql	5	1	7	0	50		
63	evosql	6	1	6	0	50		
64	evosql	1	1	7	0	50		
64	evosql	2	1	6	0	50		
64	evosql	3	1	7	0	50		
64	evosql	4	1	6	0	50		
65	evosql	1	1	22	0	50		
65	evosql	2	1	13	0	50		
65	evosql	3	1	14	0	50		
65	evosql	4	1	12	0	50		
65	evosql	5	1	16	0	50		
66	evosql	1	1	6	0	50		
66	evosql	2	1	6	0	50		
66	evosql	3	1	6	0	50		
66	evosql	4	1	6	0	50		
66	evosql	5	1	6	0	50		
67	evosql	1	1	9	0	50		
67	evosql	2	1	7	0	50		
67	evosql	3	1	4	0	50		
67	evosql	4	1	5	0	50		
67	evosql	5	1	3	0	50		
68	evosql	1	1	5	0	50		
68	evosql	2	1	5	0	50		
68	evosql	3	1	4	0	50		
69	evosql	1	1	12	0	50		
69	evosql	2	1	11	0	50		
69	evosql	3	1	11	0	50		
69	evosql	4	1	12	0	50		
70	evosql	1	1	47	0	50		
70	evosql	2	1	18	0	50		
70	evosql	3	1	24	0	50		
70	evosql	4	1	19	0	50		
70	evosql	5	1	15	0	50		
70	evosql	6	1	17	0	50		
70	evosql	7	1	15	0	50		
71	evosql	1	1	16	0	50		
71	evosql	2	1	10	0	50		
71	evosql	3	1	14	0	50		
72	evosql	1	1	10	0	50		
72	evosql	2	1	9	0	50		
72	evosql	3	1	12	0	50		
72	evosql	4	1	10	0	50		
73	evosql	1	1	18	0	50		
73	evosql	2	1	14	0	50		
73	evosql	3	1	14	0	50		
73	evosql	4	1	14	0	50		
73	evosql	5	1	20	0	50		
73	evosql	6	1	22	0	50		
74	evosql	1	1	11	0	50		
74	evosql	2	1	8	0	50		
74	evosql	3	1	9	0	50		
74	evosql	4	1	9	0	50		
74	evosql	5	1	9	0	50		
74	evosql	6	1	8	0	50		
75	evosql	1	1	8	0	50		
75	evosql	2	1	6	0	50		
75	evosql	3	1	6	0	50		
75	evosql	4	1	7	0	50		
75	evosql	5	1	9	0	50		
76	evosql	1	1	19	0	50		
76	evosql	2	1	19	0	50		
76	evosql	3	1	17	0	50		
76	evosql	4	1	16	0	50		
76	evosql	5	1	18	0	50		
76	evosql	6	1	24	0	50		
77	evosql	1	1	11	0	50		
77	evosql	2	1	16	1	98		
77	evosql	3	1	12	1	96		
77	evosql	4	1	6	0	50		
77	evosql	5	1	6	0	50		
77	evosql	6	1	7	0	50		
77	evosql	7	1	5	0	50		
78	evosql	1	1	6	0	50		
78	evosql	2	1	5	0	50		
78	evosql	3	1	4	0	50		
78	evosql	4	1	6	0	50		
78	evosql	5	1	6	0	50		
79	evosql	1	1	9	0	50		
79	evosql	2	1	7	0	50		
79	evosql	3	1	9	0	50		
79	evosql	4	1	7	0	50		
80	evosql	1	1	7	0	50		
80	evosql	2	1	6	0	50		
80	evosql	3	1	7	0	50		
80	evosql	4	1	6	0	50		
80	evosql	5	1	6	0	50		
80	evosql	6	1	6	0	50		
81	evosql	1	1	9	0	50		
81	evosql	2	1	7	0	50		
81	evosql	3	1	7	0	50		
81	evosql	4	1	12	0	50		
82	evosql	1	1	9	0	50		
82	evosql	2	1	7	0	50		
82	evosql	3	1	8	0	50		
82	evosql	4	1	8	0	50		
82	evosql	5	1	8	0	50		
82	evosql	6	1	16	1	100		
82	evosql	7	1	7	0	50		
82	evosql	8	1	7	0	50		
83	evosql	1	1	10	0	50		
83	evosql	2	1	10	0	50		
83	evosql	3	1	10	0	50		
83	evosql	4	1	9	0	50		
84	evosql	1	1	9	0	50		
84	evosql	2	1	9	0	50		
85	evosql	1	1	67	0	50		
85	evosql	2	1	14	0	50		
85	evosql	3	1	30	2	146		
85	evosql	4	1	11	0	50		
85	evosql	5	1	24	1	99		
85	evosql	6	1	14	0	50		
85	evosql	7	1	41	2	144		
86	evosql	1	1	10	0	50		
86	evosql	2	1	10	0	50		
87	evosql	1	1	11	0	50		
87	evosql	2	1	11	0	50		
87	evosql	3	1	9	0	50		
87	evosql	4	1	7	0	50		
87	evosql	5	1	7	0	50		
88	evosql	1	1	9	0	50		
88	evosql	2	1	9	0	50		
88	evosql	3	1	7	0	50		
88	evosql	4	1	6	0	50		
88	evosql	5	1	5	0	50		
89	evosql	1	1	27	0	50		
89	evosql	2	1	29	0	50		
89	evosql	3	1	122	2	144		
89	evosql	4	1	24	0	50		
89	evosql	5	1	34	0	50		
89	evosql	6	1	31	0	50		
89	evosql	7	1	23	0	50		
89	evosql	8	1	27	0	50		
89	evosql	9	1	30	0	50		
89	evosql	10	1	399	11	551		
90	evosql	1	1	17	0	50		
90	evosql	2	1	23	0	50		
90	evosql	3	1	24	0	50		
90	evosql	4	1	27	0	50		
91	evosql	1	1	18	0	50		
91	evosql	2	1	14	0	50		
91	evosql	3	1	14	0	50		
91	evosql	4	1	31	1	95		
91	evosql	5	1	14	0	50		
92	evosql	1	1	105	2	139		
92	evosql	2	1	43	1	96		
92	evosql	3	1	220	7	365		
92	evosql	4	1	75	2	143		
92	evosql	5	1	421	8	423		
92	evosql	6	1	109	4	235		
92	evosql	7	1	22	0	50		
92	evosql	8	1	31	0	50		
92	evosql	9	1	1363	22	1084		
92	evosql	10	1	355	0	50		
92	evosql	11	1	152	4	236		
92	evosql	12	1	29	0	50		
92	evosql	13	1	26	0	50		
93	evosql	1	1	10	0	50		
93	evosql	2	1	7	0	50		
93	evosql	3	1	5	0	50		
93	evosql	4	1	5	0	50		
93	evosql	5	1	5	0	50		
94	evosql	1	1	8	0	50		
94	evosql	2	1	5	0	50		
94	evosql	3	1	6	0	50		
94	evosql	4	1	7	0	50		
94	evosql	5	1	5	0	50		
95	evosql	1	1	6	0	50		
95	evosql	2	1	7	0	50		
95	evosql	3	1	7	0	50		
95	evosql	4	1	6	0	50		
96	evosql	1	1	6	0	50		
96	evosql	2	1	6	0	50		
96	evosql	3	1	5	0	50		
96	evosql	4	1	6	0	50		
96	evosql	5	1	5	0	50		
96	evosql	6	1	6	0	50		
96	evosql	7	1	8	0	50		
97	evosql	1	1	7	0	50		
97	evosql	2	1	12	0	50		
97	evosql	3	1	9	0	50		
97	evosql	4	1	6	0	50		
97	evosql	5	1	6	0	50		
97	evosql	6	1	6	0	50		
98	evosql	1	1	9	0	50		
98	evosql	2	1	7	0	50		
98	evosql	3	1	7	0	50		
98	evosql	4	1	7	0	50		
99	evosql	1	1	10	0	50		
99	evosql	2	1	11	0	50		
99	evosql	3	1	8	0	50		
99	evosql	4	1	8	0	50		
100	evosql	1	1	7	0	50		
100	evosql	2	1	6	0	50		
100	evosql	3	1	12	1	99		
100	evosql	4	1	6	0	50		
100	evosql	5	1	6	0	50		
101	evosql	1	1	45	0	50		
101	evosql	2	1	6	0	50		
101	evosql	3	1	6	0	50		
101	evosql	4	1	12	0	50		
101	evosql	5	1	9	0	50		
102	evosql	1	1	27	0	50		
102	evosql	2	1	18	0	50		
102	evosql	3	1	16	0	50		
102	evosql	4	1	18	0	50		
102	evosql	5	1	17	0	50		
102	evosql	6	1	17	0	50		
103	evosql	1	1	8	0	50		
103	evosql	2	1	6	0	50		
104	evosql	1	1	10	0	50		
104	evosql	2	1	9	0	50		
104	evosql	3	1	18	1	99		
104	evosql	4	1	9	0	50		
104	evosql	5	1	8	0	50		
105	evosql	1	1	7	0	50		
105	evosql	2	1	13	0	50		
105	evosql	3	1	41	0	50		
105	evosql	4	1	7	0	50		
105	evosql	5	1	6	0	50		
105	evosql	6	1	9	0	50		
105	evosql	7	1	27	3	197		
106	evosql	1	1	17	0	50		
106	evosql	2	1	16	0	50		
106	evosql	3	1	13	0	50		
106	evosql	4	1	14	0	50		
106	evosql	5	1	16	0	50		
106	evosql	6	1	17	0	50		
107	evosql	1	1	14	1	98		
107	evosql	2	1	8	0	50		
107	evosql	3	1	15	2	146		
107	evosql	4	1	5	0	50		
107	evosql	5	1	15	3	194		
107	evosql	6	1	5	0	50		
107	evosql	7	1	17	2	149		
108	evosql	1	1	14	0	50		
108	evosql	2	1	14	0	50		
108	evosql	3	1	11	0	50		
108	evosql	4	1	11	0	50		
109	evosql	1	1	10	0	50		
109	evosql	2	1	5	0	50		
109	evosql	3	1	5	0	50		
109	evosql	4	1	5	0	50		
109	evosql	5	1	5	0	50		
110	evosql	1	1	10	0	50		
110	evosql	2	1	8	0	50		
110	evosql	3	1	8	0	50		
110	evosql	4	1	8	0	50		
111	evosql	1	1	8	0	50		
111	evosql	2	1	9	0	50		
111	evosql	3	1	8	0	50		
111	evosql	4	1	7	0	50		
112	evosql	1	1	5	0	50		
112	evosql	2	1	5	0	50		
112	evosql	3	1	8	1	97		
112	evosql	4	1	5	0	50		
112	evosql	5	1	5	0	50		
113	evosql	1	1	7	0	50		
113	evosql	2	1	5	0	50		
114	evosql	1	1	357	5	282		
114	evosql	2	1	168	4	231		
114	evosql	3	1	98	2	142		
114	evosql	4	1	382	4	237		
114	evosql	5	1	412	6	318		
114	evosql	6	1	129	3	197		
114	evosql	7	1	524	8	426		
114	evosql	8	1	32	0	50		
114	evosql	9	1	337	3	189		
114	evosql	10	1	108	3	191		
114	evosql	11	1	31	0	50		
114	evosql	12	1	33	0	50		
114	evosql	13	1	38	0	50		
114	evosql	14	1	204	0	50		
114	evosql	15	1	39	0	50		
114	evosql	16	1	34	0	50		
114	evosql	17	1	410	7	368		
114	evosql	18	1	1164	18	886		
114	evosql	19	1	33	0	50		
115	evosql	1	1	26	0	50		
115	evosql	2	1	18	0	50		
115	evosql	3	1	20	0	50		
115	evosql	4	1	17	0	50		
115	evosql	5	1	21	0	50		
115	evosql	6	1	85	0	50		
115	evosql	7	1	16	0	50		
115	evosql	8	1	17	0	50		
115	evosql	9	1	20	0	50		
116	evosql	1	1	14	0	50		
116	evosql	2	1	9	0	50		
116	evosql	3	1	7	0	50		
116	evosql	4	1	8	0	50		
116	evosql	5	1	16	1	96		
116	evosql	6	1	58	5	295		
116	evosql	7	1	8	0	50		
116	evosql	8	1	13	0	50		
117	evosql	1	1	9	0	50		
117	evosql	2	1	8	0	50		
117	evosql	3	1	7	0	50		
117	evosql	4	1	6	0	50		
117	evosql	5	1	5	0	50		
118	evosql	1	1	20	0	50		
118	evosql	2	1	17	0	50		
118	evosql	3	1	14	0	50		
118	evosql	4	1	14	0	50		
119	evosql	1	1	9	0	50		
119	evosql	2	1	8	0	50		
119	evosql	3	1	8	0	50		
119	evosql	4	1	13	1	99		
119	evosql	5	1	7	0	50		
119	evosql	6	1	6	0	50		
120	evosql	1	1	15	0	50		
120	evosql	2	1	8	0	50		
120	evosql	3	1	6	0	50		
121	evosql	1	1	20	0	50		
121	evosql	2	1	11	0	50		
121	evosql	3	1	7	0	50		
121	evosql	4	1	6	0	50		
121	evosql	5	1	5	0	50		
122	evosql	1	1	5	0	50		
122	evosql	2	1	5	0	50		
122	evosql	3	1	6	0	50		
122	evosql	4	1	5	0	50		
122	evosql	5	1	5	0	50		
123	evosql	1	1	9	0	50		
123	evosql	2	1	7	0	50		
123	evosql	3	1	7	0	50		
123	evosql	4	1	7	0	50		
124	evosql	1	1	14	0	50		
124	evosql	2	1	13	0	50		
124	evosql	3	1	11	0	50		
124	evosql	4	1	14	0	50		
124	evosql	5	1	19	0	50		
124	evosql	6	1	13	0	50		
124	evosql	7	1	13	0	50		
125	evosql	1	1	9	0	50		
125	evosql	2	1	6	0	50		
125	evosql	3	1	6	0	50		
125	evosql	4	1	7	0	50		
125	evosql	5	1	6	0	50		
126	evosql	1	1	9	0	50		
126	evosql	2	1	7	0	50		
126	evosql	3	1	6	0	50		
126	evosql	4	1	6	0	50		
127	evosql	1	1	8	0	50		
127	evosql	2	1	11	0	50		
127	evosql	3	1	9	0	50		
127	evosql	4	1	7	0	50		
127	evosql	5	1	7	0	50		
128	evosql	1	1	9	0	50		
128	evosql	2	1	9	0	50		
128	evosql	3	1	8	0	50		
128	evosql	4	1	6	0	50		
128	evosql	5	1	6	0	50		
129	evosql	1	1	93	5	279		
129	evosql	2	1	118	6	324		
129	evosql	3	1	215	9	476		
129	evosql	4	1	158	5	281		
129	evosql	5	1	24	0	50		
129	evosql	6	1	585	26	1251		
129	evosql	7	1	35	1	99		
129	evosql	8	1	118	0	50		
129	evosql	9	1	1116	37	1771		
129	evosql	10	1	12013	342	15872		
130	evosql	1	1	246	4	235		
130	evosql	2	1	83	2	142		
130	evosql	3	1	251	9	475		
130	evosql	4	1	22	0	50		
130	evosql	5	1	785	13	661		
130	evosql	6	1	97	3	185		
130	evosql	7	1	428	10	507		
130	evosql	8	1	98	3	187		
130	evosql	9	1	216	3	187		
130	evosql	10	1	59	1	98		
130	evosql	11	1	18	0	50		
130	evosql	12	1	23	0	50		
130	evosql	13	1	536	14	721		
131	evosql	1	1	8	0	50		
131	evosql	2	1	8	0	50		
131	evosql	3	1	16	1	100		
131	evosql	4	1	8	0	50		
131	evosql	5	1	15	1	99		
131	evosql	6	1	8	0	50		
131	evosql	7	1	25	2	148		
132	evosql	1	1	11	0	50		
132	evosql	2	1	41	0	50		
132	evosql	3	1	8	0	50		
132	evosql	4	1	11	0	50		
132	evosql	5	1	11	0	50		
133	evosql	1	1	9	0	50		
133	evosql	2	1	6	0	50		
133	evosql	3	1	7	0	50		
133	evosql	4	1	11	0	50		
134	evosql	1	1	8	0	50		
134	evosql	2	1	6	0	50		
134	evosql	3	1	6	0	50		
134	evosql	4	1	7	0	50		
134	evosql	5	1	7	0	50		
135	evosql	1	1	7	0	50		
135	evosql	2	1	6	0	50		
135	evosql	3	1	5	0	50		
135	evosql	4	1	6	0	50		
135	evosql	5	1	6	0	50		
136	evosql	1	1	14	0	50		
136	evosql	2	1	12	0	50		
136	evosql	3	1	18	0	50		
136	evosql	4	1	20	0	50		
136	evosql	5	1	14	0	50		
137	evosql	1	1	10	0	50		
137	evosql	2	1	9	0	50		
137	evosql	3	1	8	0	50		
137	evosql	4	1	9	0	50		
137	evosql	5	1	46	0	50		
138	evosql	1	1	9	0	50		
138	evosql	2	1	7	0	50		
138	evosql	3	1	6	0	50		
138	evosql	4	1	7	0	50		
138	evosql	5	1	6	0	50		
139	evosql	1	1	9	0	50		
139	evosql	2	1	7	0	50		
139	evosql	3	1	8	0	50		
139	evosql	4	1	8	0	50		
139	evosql	5	1	7	0	50		
140	evosql	1	1	8	0	50		
140	evosql	2	1	7	0	50		
140	evosql	3	1	7	0	50		
140	evosql	4	1	10	0	50		
140	evosql	5	1	41	3	195		
140	evosql	6	1	8	0	50		
140	evosql	7	1	17	1	97		
141	evosql	1	1	11	0	50		
141	evosql	2	1	8	0	50		
142	evosql	1	1	7	0	50		
142	evosql	2	1	7	0	50		
142	evosql	3	1	7	0	50		
142	evosql	4	1	6	0	50		
143	evosql	1	1	24	0	50		
143	evosql	2	1	19	0	50		
143	evosql	3	1	36	1	99		
143	evosql	4	1	11	0	50		
143	evosql	5	1	13	0	50		
144	evosql	1	1	17	0	50		
144	evosql	2	1	11	0	50		
144	evosql	3	1	12	0	50		
144	evosql	4	1	12	0	50		
144	evosql	5	1	12	0	50		
145	evosql	1	1	14	0	50		
145	evosql	2	1	13	0	50		
146	evosql	1	1	8	0	50		
146	evosql	2	1	7	0	50		
146	evosql	3	1	7	0	50		
146	evosql	4	1	13	0	50		
146	evosql	5	1	9	0	50		
147	evosql	1	1	14	0	50		
147	evosql	2	1	15	0	50		
147	evosql	3	1	23	1	96		
147	evosql	4	1	20	0	50		
147	evosql	5	1	39	0	50		
147	evosql	6	1	118	10	516		
148	evosql	1	1	9	0	50		
148	evosql	2	1	8	0	50		
148	evosql	3	1	8	0	50		
148	evosql	4	1	7	0	50		
149	evosql	1	1	5	0	50		
149	evosql	2	1	4	0	50		
149	evosql	3	1	5	0	50		
149	evosql	4	1	5	0	50		
149	evosql	5	1	5	0	50		
150	evosql	1	1	7	0	50		
150	evosql	2	1	7	0	50		
150	evosql	3	1	6	0	50		
150	evosql	4	1	7	0	50		
150	evosql	5	1	5	0	50		
150	evosql	6	1	6	0	50		
150	evosql	7	1	7	0	50		
150	evosql	8	1	12	0	50		
151	evosql	1	1	6	0	50		
151	evosql	2	1	6	0	50		
151	evosql	3	1	4	0	50		
151	evosql	4	1	6	0	50		
151	evosql	5	1	5	0	50		
152	evosql	1	1	29	1	98		
152	evosql	2	1	25	0	50		
152	evosql	3	1	6	0	50		
152	evosql	4	1	6	0	50		
152	evosql	5	1	14	1	99		
152	evosql	6	1	7	0	50		
152	evosql	7	1	7	0	50		
153	evosql	1	1	19	0	50		
153	evosql	2	1	11	0	50		
153	evosql	3	1	11	0	50		
153	evosql	4	1	11	0	50		
153	evosql	5	1	36	1	98		
