Query Number	Algorithm	Path Number	Success Y/N	Runtime	Generations	Number Individual	Message	Exceptions
6	evosql	6	1	214	18	901		
7	evosql	1	1	5	0	50		
7	evosql	2	1	4	0	50		
7	evosql	3	1	5	0	50		
7	evosql	4	1	4	0	50		
8	evosql	1	1	19	1	98		
8	evosql	2	1	8	0	50		
8	evosql	3	1	26	3	191		
8	evosql	4	1	14	0	50		
8	evosql	5	1	18	0	50		
8	evosql	6	1	98	8	427		
9	evosql	1	1	12	1	97		
9	evosql	2	1	5	0	50		
9	evosql	3	1	11	1	99		
9	evosql	4	1	7	0	50		
9	evosql	5	1	16	2	149		
9	evosql	6	1	13	1	99		
9	evosql	7	1	11	1	98		
10	evosql	1	1	8	0	50		
10	evosql	2	1	33	1	93		
10	evosql	3	1	7	0	50		
10	evosql	4	1	15	0	50		
10	evosql	5	1	17	0	50		
10	evosql	6	1	94	7	372		
11	evosql	1	1	6	0	50		
11	evosql	2	1	5	0	50		
11	evosql	3	1	6	0	50		
11	evosql	4	1	5	0	50		
11	evosql	5	1	6	0	50		
12	evosql	1	1	5	0	50		
12	evosql	2	1	5	0	50		
12	evosql	3	1	5	0	50		
12	evosql	4	1	4	0	50		
12	evosql	5	1	4	0	50		
13	evosql	1	1	7	0	50		
13	evosql	2	1	6	0	50		
13	evosql	3	1	5	0	50		
13	evosql	4	1	6	0	50		
13	evosql	5	1	5	0	50		
14	evosql	1	1	6	0	50		
14	evosql	2	1	5	0	50		
14	evosql	3	1	5	0	50		
14	evosql	4	1	5	0	50		
15	evosql	1	1	59	2	137		
15	evosql	2	1	121	2	141		
15	evosql	3	1	93	4	231		
15	evosql	4	1	61	2	141		
15	evosql	5	1	150	5	283		
15	evosql	6	1	275	5	285		
15	evosql	7	1	26	0	50		
15	evosql	8	1	30	0	50		
15	evosql	9	1	165	6	321		
15	evosql	10	1	25	0	50		
15	evosql	11	1	43	1	94		
15	evosql	12	1	398	10	520		
15	evosql	13	1	25	0	50		
15	evosql	14	1	22	0	50		
15	evosql	15	1	719	22	1086		
15	evosql	16	1	25	0	50		
16	evosql	1	1	658	14	687		
16	evosql	2	1	3290	41	1905		
16	evosql	3	1	2627	47	2228		
16	evosql	4	1	1925	31	1486		
16	evosql	5	1	3392	48	2225		
16	evosql	6	1	2696	43	2045		
16	evosql	7	1	1761	26	1255		
16	evosql	8	1	1084	16	776		
16	evosql	9	1	3496	50	2338		
16	evosql	10	1	58	0	50		
16	evosql	11	1	1279	19	927		
16	evosql	12	1	5627	73	3384		
16	evosql	13	1	54	0	50		
16	evosql	14	1	2931	36	1696		
16	evosql	15	1	1811	24	1145		
16	evosql	16	1	58	0	50		
16	evosql	17	1	1774	28	1330		
16	evosql	18	1	59	0	50		
16	evosql	19	1	1646	28	1339		
16	evosql	20	1	17722	118	5450		
16	evosql	21	1	7811	85	3919		
16	evosql	22	1	62	0	50		
16	evosql	23	1	52	0	50		
16	evosql	24	1	568	11	558		
16	evosql	25	1	166	0	50		
16	evosql	26	1	2317	51	2351		
16	evosql	27	1	3163	34	1604		
16	evosql	28	1	6468	59	2751		
16	evosql	29	1	73	0	50		
16	evosql	30	1	60	0	50		
16	evosql	31	1	626	9	448		
16	evosql	32	1	676	12	613		
16	evosql	33	1	3784	48	2225		
16	evosql	34	1	97	1	97		
16	evosql	35	1	2678	34	1625		
16	evosql	36	1	1926	23	1107		
16	evosql	37	1	459	8	419		
16	evosql	38	1	798	12	593		
16	evosql	39	1	1137	14	681		
16	evosql	40	1	455	8	421		
16	evosql	41	1	1158	30	1401		
16	evosql	42	1	942	15	746		
16	evosql	43	1	459	6	331		
17	evosql	1	1	7	0	50		
17	evosql	2	1	6	0	50		
17	evosql	3	1	4	0	50		
17	evosql	4	1	5	0	50		
17	evosql	5	1	8	1	96		
18	evosql	1	1	2179	30	1445		
18	evosql	2	1	1632	35	1619		
18	evosql	3	1	3333	68	3130		
18	evosql	4	1	2626	42	1976		
18	evosql	5	1	2434	47	2199		
18	evosql	6	1	2822	40	1881		
18	evosql	7	1	2925	48	2271		
18	evosql	8	1	62	0	50		
18	evosql	9	1	4739	73	3398		
18	evosql	10	1	4097	74	3447		
18	evosql	11	1	52	0	50		
18	evosql	12	1	12129	169	7787		
18	evosql	13	1	7798	172	7912		
18	evosql	14	1	67	0	50		
18	evosql	15	1	2384	48	2239		
18	evosql	16	1	59	0	50		
18	evosql	17	1	878	20	961		
18	evosql	18	1	8277	139	6371		
18	evosql	19	1	7984	115	5257		
18	evosql	20	1	65	0	50		
18	evosql	21	1	53	0	50		
18	evosql	22	1	9483	156	7156		
18	evosql	23	1	78	0	50		
18	evosql	24	1	6287	129	5884		
18	evosql	25	1	1415	26	1231		
18	evosql	26	1	17430	304	13919		
18	evosql	27	1	84	0	50		
18	evosql	28	1	199	0	50		
18	evosql	29	1	10222	159	7310		
18	evosql	30	1	3416	65	3037		
18	evosql	31	1	4712	87	3995		
18	evosql	32	1	4081	70	3255		
19	evosql	1	1	6594	116	5358		
19	evosql	2	1	5561	89	4095		
19	evosql	3	1	4538	86	3962		
19	evosql	4	1	4768	83	3824		
19	evosql	5	1	13920	173	8005		
19	evosql	6	1	10111	161	7418		
19	evosql	7	1	73	0	50		
19	evosql	8	1	7055	103	4736		
19	evosql	9	1	12560	202	9252		
19	evosql	10	1	69	0	50		
19	evosql	11	1	10330	150	6897		
19	evosql	12	1	19163	209	9626		
19	evosql	13	1	67	0	50		
19	evosql	14	1	5579	61	2818		
19	evosql	15	1	67	0	50		
19	evosql	16	1	7205	172	7843		
19	evosql	17	0	280593	5420	246806	"Has no output, distance is 15.14069128323022"	
19	evosql	18	0	280580	4838	220484	"Has no output, distance is 15.882023294996705"	
19	evosql	19	1	85	0	50		
19	evosql	20	1	64	0	50		
19	evosql	21	0	280605	4808	219257	"Has no output, distance is 15.941176470588236"	
19	evosql	22	1	73	0	50		
19	evosql	23	1	4192	59	2741		
19	evosql	24	0	280584	4360	198894	"Has no output, distance is 15.941176470588236"	
19	evosql	25	0	280882	2429	111041	"Has no output, distance is 15.941176470588236"	
19	evosql	26	1	118	0	50		
19	evosql	27	1	90	0	50		
19	evosql	28	0	280655	3686	168287	"Has no output, distance is 16.308333333333334"	
19	evosql	29	1	70	0	50		
19	evosql	30	1	4123	63	2899		
20	evosql	1	1	4256	54	2488		
20	evosql	2	1	2855	49	2276		
20	evosql	3	1	3930	68	3161		
20	evosql	4	1	3333	41	1919		
20	evosql	5	1	6888	98	4485		
20	evosql	6	1	68	0	50		
20	evosql	7	1	2938	48	2222		
20	evosql	8	1	2568	40	1887		
20	evosql	9	1	74	0	50		
20	evosql	10	1	4225	59	2757		
20	evosql	11	1	8444	119	5479		
20	evosql	12	1	76	0	50		
20	evosql	13	1	1609	19	912		
20	evosql	14	1	65	0	50		
20	evosql	15	1	4120	77	3545		
20	evosql	16	1	4991	74	3443		
20	evosql	17	1	17552	173	7977		
20	evosql	18	1	74	0	50		
20	evosql	19	1	64	0	50		
20	evosql	20	1	1548	33	1539		
20	evosql	21	1	82	0	50		
20	evosql	22	1	4513	55	2562		
20	evosql	23	1	5593	88	4055		
20	evosql	24	1	5344	83	3833		
20	evosql	25	1	229	0	50		
20	evosql	26	1	77	0	50		
20	evosql	27	1	2129	41	1926		
20	evosql	28	1	92	0	50		
20	evosql	29	1	994	12	590		
20	evosql	30	1	9774	154	7064		
20	evosql	31	1	5485	97	4458		
20	evosql	32	1	8729	118	5451		
20	evosql	33	1	3100	47	2197		
21	evosql	1	1	129	5	282		
21	evosql	2	1	70	2	143		
21	evosql	3	1	70	2	144		
21	evosql	4	1	195	3	190		
21	evosql	5	1	33	0	50		
21	evosql	6	1	68	2	139		
21	evosql	7	1	28	0	50		
21	evosql	8	1	88	3	185		
21	evosql	9	1	97	3	188		
21	evosql	10	1	25	0	50		
21	evosql	11	1	163	1	94		
21	evosql	12	1	580	15	734		
21	evosql	13	1	27	0	50		
21	evosql	14	1	45	1	99		
21	evosql	15	1	507	14	701		
21	evosql	16	1	27	0	50		
22	evosql	1	1	14	0	50		
22	evosql	2	1	9	0	50		
22	evosql	3	1	7	0	50		
22	evosql	4	1	20	0	50		
22	evosql	5	1	20	0	50		
22	evosql	6	1	674	38	1786		
23	evosql	1	1	4	0	50		
23	evosql	2	1	4	0	50		
23	evosql	3	1	3	0	50		
24	evosql	1	1	24	0	50		
24	evosql	2	1	19	0	50		
24	evosql	3	1	21	0	50		
24	evosql	4	1	38	1	98		
24	evosql	5	1	35	1	94		
24	evosql	6	1	19	0	50		
24	evosql	7	1	56	2	145		
24	evosql	8	1	20	0	50		
24	evosql	9	1	184	1	92		
24	evosql	10	1	63	2	145		
24	evosql	11	1	23	0	50		
25	evosql	1	1	4	0	50		
25	evosql	2	1	4	0	50		
25	evosql	3	1	4	0	50		
26	evosql	1	1	12150	196	8975		
26	evosql	2	1	2825	46	2125		
26	evosql	3	1	3694	63	2891		
26	evosql	4	1	6995	100	4612		
26	evosql	5	1	4151	71	3312		
26	evosql	6	1	4579	74	3453		
26	evosql	7	1	4694	84	3819		
26	evosql	8	1	2588	34	1592		
26	evosql	9	1	13677	210	9631		
26	evosql	10	1	162	0	50		
26	evosql	11	1	5813	96	4428		
26	evosql	12	1	18384	274	12522		
26	evosql	13	1	63	0	50		
26	evosql	14	1	4636	75	3484		
26	evosql	15	1	10900	215	9864		
26	evosql	16	1	67	0	50		
26	evosql	17	1	20392	201	9178		
26	evosql	18	1	71	0	50		
26	evosql	19	1	1485	23	1092		
26	evosql	20	1	7894	113	5188		
26	evosql	21	1	16987	250	11464		
26	evosql	22	1	63	0	50		
26	evosql	23	1	56	0	50		
26	evosql	24	1	6663	86	3983		
26	evosql	25	1	70	0	50		
26	evosql	26	1	2167	28	1308		
26	evosql	27	1	10201	109	5011		
26	evosql	28	1	21261	283	13029		
26	evosql	29	1	71	0	50		
26	evosql	30	1	69	0	50		
26	evosql	31	1	6089	93	4301		
26	evosql	32	1	5382	107	4919		
26	evosql	33	1	7202	124	5709		
26	evosql	34	1	4123	99	4562		
27	evosql	1	1	4765	74	3423		
27	evosql	2	1	6603	81	3738		
27	evosql	3	1	2754	43	2013		
27	evosql	4	1	2646	45	2082		
27	evosql	5	1	8585	111	5138		
27	evosql	6	1	71	0	50		
27	evosql	7	1	6760	75	3458		
27	evosql	8	1	9905	124	5709		
27	evosql	9	1	67	0	50		
27	evosql	10	1	10449	123	5632		
27	evosql	11	1	7466	108	4979		
27	evosql	12	1	177	0	50		
27	evosql	13	1	2784	48	2241		
27	evosql	14	1	185	0	50		
27	evosql	15	1	2890	50	2346		
27	evosql	16	1	4170	48	2248		
27	evosql	17	1	4998	71	3263		
27	evosql	18	1	79	0	50		
27	evosql	19	1	172	0	50		
27	evosql	20	1	1841	29	1355		
27	evosql	21	1	215	0	50		
27	evosql	22	1	2824	37	1722		
27	evosql	23	1	1803	28	1311		
27	evosql	24	1	4441	62	2879		
27	evosql	25	1	80	0	50		
27	evosql	26	1	67	0	50		
27	evosql	27	1	2941	45	2107		
27	evosql	28	1	76	0	50		
27	evosql	29	1	1198	17	823		
27	evosql	30	1	1762	30	1434		
27	evosql	31	1	4967	87	3999		
27	evosql	32	1	2731	51	2358		
27	evosql	33	1	3392	51	2394		
28	evosql	1	1	10	0	50		
28	evosql	2	1	8	0	50		
28	evosql	3	1	27	3	193		
28	evosql	4	1	14	0	50		
28	evosql	5	1	14	0	50		
28	evosql	6	1	64	5	283		
29	evosql	1	1	2975	49	2277		
29	evosql	2	1	1570	32	1493		
29	evosql	3	1	2219	49	2249		
29	evosql	4	1	4276	72	3330		
29	evosql	5	1	2168	42	1989		
29	evosql	6	1	3815	60	2783		
29	evosql	7	1	56	0	50		
29	evosql	8	1	4240	84	3879		
29	evosql	9	1	7573	138	6333		
29	evosql	10	1	66	0	50		
29	evosql	11	1	2534	46	2152		
29	evosql	12	1	10304	157	7207		
29	evosql	13	1	57	0	50		
29	evosql	14	1	3146	48	2252		
29	evosql	15	1	59	0	50		
29	evosql	16	1	2392	59	2740		
29	evosql	17	0	346969	5802	264485	"Has no output, distance is 3.8010752688172045"	
29	evosql	18	0	347130	5359	244872	"Has no output, distance is 3.8010752688172045"	
29	evosql	19	1	71	0	50		
29	evosql	20	1	51	0	50		
29	evosql	21	0	346964	3209	146666	"Has no output, distance is 5.889140271493213"	
29	evosql	22	1	181	0	50		
29	evosql	23	1	2535	34	1590		
29	evosql	24	0	346924	5661	258338	"Has no output, distance is 5.94628312863607"	
29	evosql	25	0	347082	3731	170165	"Has no output, distance is 5.957968399759444"	
29	evosql	26	1	66	0	50		
29	evosql	27	1	68	0	50		
29	evosql	28	1	2092	38	1784		
29	evosql	29	1	3434	66	3089		
29	evosql	30	1	2011	42	2002		
29	evosql	31	1	7370	136	6285		
30	evosql	1	1	8	0	50		
30	evosql	2	1	6	0	50		
30	evosql	3	1	4	0	50		
30	evosql	4	1	4	0	50		
30	evosql	5	1	5	0	50		
31	evosql	1	1	14	0	50		
31	evosql	2	1	13	0	50		
31	evosql	3	1	47	3	189		
31	evosql	4	1	24	1	96		
31	evosql	5	1	13	0	50		
31	evosql	6	1	33	2	146		
31	evosql	7	1	14	0	50		
31	evosql	8	1	200	7	376		
31	evosql	9	1	15	0	50		
32	evosql	1	1	15	0	50		
32	evosql	2	1	13	0	50		
32	evosql	3	1	13	0	50		
32	evosql	4	1	15	0	50		
32	evosql	5	1	18	0	50		
32	evosql	6	1	17	0	50		
32	evosql	7	1	13	0	50		
33	evosql	1	1	19	0	50		
33	evosql	2	1	11	0	50		
33	evosql	3	1	7	0	50		
33	evosql	4	1	4	0	50		
34	evosql	1	1	1917	33	1542		
34	evosql	2	1	10879	108	5021		
34	evosql	3	1	48369	533	24446		
34	evosql	4	1	4205	64	2991		
34	evosql	5	1	9180	113	5240		
34	evosql	6	1	4246	42	1976		
34	evosql	7	1	6526	83	3852		
34	evosql	8	1	2433	32	1515		
34	evosql	9	1	4580	60	2780		
34	evosql	10	1	5677	56	2592		
34	evosql	11	1	54	0	50		
34	evosql	12	1	5613	53	2487		
34	evosql	13	1	330463	860	39436		
34	evosql	14	1	54	0	50		
34	evosql	15	1	1761	29	1359		
34	evosql	16	1	10919	130	5966		
34	evosql	17	1	204	0	50		
34	evosql	18	1	10370	154	7114		
34	evosql	19	1	8483	56	2634		
34	evosql	20	1	64	0	50		
34	evosql	21	1	1361	18	888		
34	evosql	22	1	13540	142	6560		
34	evosql	23	1	61	0	50		
34	evosql	24	1	22262	268	12298		
34	evosql	25	0	423585	3085	141031	"Has no output, distance is 1.0"	
34	evosql	26	1	58	0	50		
34	evosql	27	1	1420	22	1039		
34	evosql	28	1	12874	144	6618		
34	evosql	29	1	59	0	50		
34	evosql	30	1	888	13	631		
34	evosql	31	1	57	0	50		
34	evosql	32	0	423685	1997	91428	"Has no output, distance is 1.7976931348623156E306"	
34	evosql	33	1	2468	38	1773		
34	evosql	34	0	423484	5573	255036	"Has no output, distance is 1.0"	
34	evosql	35	1	65	0	50		
34	evosql	36	1	62	0	50		
34	evosql	37	1	5294	78	3629		
34	evosql	38	1	64	0	50		
34	evosql	39	1	2814	34	1629		
35	evosql	1	1	11	1	98		
35	evosql	2	1	6	0	50		
35	evosql	3	1	43	1	97		
35	evosql	4	1	6	0	50		
35	evosql	5	1	5	0	50		
35	evosql	6	1	6	0	50		
35	evosql	7	1	10	1	99		
36	evosql	1	1	2708	67	3129		
36	evosql	2	1	1775	27	1303		
36	evosql	3	1	3137	56	2621		
36	evosql	4	1	4557	73	3370		
36	evosql	5	1	5853	97	4473		
36	evosql	6	1	2859	47	2199		
36	evosql	7	1	2632	44	2072		
36	evosql	8	1	66	0	50		
36	evosql	9	1	3021	50	2326		
36	evosql	10	1	4883	73	3378		
36	evosql	11	1	75	0	50		
36	evosql	12	1	3115	63	2937		
36	evosql	13	1	10018	201	9192		
36	evosql	14	1	58	0	50		
36	evosql	15	1	1658	24	1144		
36	evosql	16	1	186	0	50		
36	evosql	17	1	1544	30	1432		
36	evosql	18	1	121033	2055	93962		
36	evosql	19	1	8432	132	6088		
36	evosql	20	1	67	0	50		
36	evosql	21	1	63	0	50		
36	evosql	22	1	1251	19	922		
36	evosql	23	1	77	0	50		
36	evosql	24	1	13782	203	9279		
36	evosql	25	0	798651	15315	699163	"Has no output, distance is 3.972972972972973"	
36	evosql	26	0	798729	7059	322678	"Has no output, distance is 0.5"	
36	evosql	27	1	127	0	50		
36	evosql	28	1	67	0	50		
36	evosql	29	1	2313	43	2036		
36	evosql	30	1	2048	44	2061		
36	evosql	31	1	3206	53	2486		
36	evosql	32	1	1958	38	1782		
37	evosql	1	1	6	0	50		
37	evosql	2	1	5	0	50		
37	evosql	3	1	4	0	50		
37	evosql	4	1	4	0	50		
37	evosql	5	1	4	0	50		
38	evosql	1	1	6	0	50		
38	evosql	2	1	5	0	50		
38	evosql	3	1	4	0	50		
38	evosql	4	1	4	0	50		
38	evosql	5	1	4	0	50		
39	evosql	1	1	15	0	50		
39	evosql	2	1	17	1	100		
39	evosql	3	1	7	0	50		
39	evosql	4	1	15	0	50		
39	evosql	5	1	15	0	50		
39	evosql	6	1	64	4	235		
40	evosql	1	1	1632	30	1429		
40	evosql	2	1	3005	43	2013		
40	evosql	3	1	3293	44	2096		
40	evosql	4	1	2510	37	1757		
40	evosql	5	1	3353	44	2070		
40	evosql	6	1	1547	26	1229		
40	evosql	7	1	2919	45	2083		
40	evosql	8	1	1175	15	735		
40	evosql	9	1	2902	38	1775		
40	evosql	10	1	62	0	50		
40	evosql	11	1	1824	27	1294		
40	evosql	12	1	2585	34	1629		
40	evosql	13	1	54	0	50		
40	evosql	14	1	971	20	959		
40	evosql	15	1	5182	63	2937		
40	evosql	16	1	60	0	50		
40	evosql	17	1	3028	43	2004		
40	evosql	18	1	156	0	50		
40	evosql	19	1	1203	22	1035		
40	evosql	20	1	1316	21	980		
40	evosql	21	1	2515	33	1556		
40	evosql	22	1	160	0	50		
40	evosql	23	1	62	0	50		
40	evosql	24	1	1867	28	1337		
40	evosql	25	1	68	0	50		
40	evosql	26	1	1092	17	827		
40	evosql	27	1	3728	45	2118		
40	evosql	28	1	2560	29	1393		
40	evosql	29	1	72	0	50		
40	evosql	30	1	68	0	50		
40	evosql	31	1	788	12	609		
40	evosql	32	1	1398	16	784		
40	evosql	33	1	2159	28	1343		
40	evosql	34	1	2364	20	963		
40	evosql	35	1	3449	30	1427		
40	evosql	36	1	910	9	458		
40	evosql	37	1	1088	16	781		
40	evosql	38	1	2463	26	1241		
40	evosql	39	1	439	7	374		
40	evosql	40	1	517	10	512		
40	evosql	41	1	955	18	876		
40	evosql	42	1	116	2	138		
