Query Number	Algorithm	Runtime	Coverage	TotalPath	Distance	Generations	Number Individual	Exceptions
11	MoeSQLmosa	19	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
11	MOTGA	9	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	76	
12	MoeSQLmosa	53	3	3	[0.0, 0.0, 0.0]	0	100	
12	MOTGA	3	3	3	[0.0, 0.0, 0.0]	0	15	
13	MoeSQLmosa	16	2	2	[0.0, 0.0]	0	100	
13	MOTGA	0	2	2	[0.0, 0.0]	0	5	
14	MoeSQLmosa	76	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	2	196	
14	MOTGA	16	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	61	
15	MoeSQLmosa	9	2	2	[0.0, 0.0]	0	100	
15	MOTGA	2	2	2	[0.0, 0.0]	0	11	
16	MoeSQLmosa	0	0	0	[]	0	0	
17	MoeSQLmosa	10	2	2	[0.0, 0.0]	0	100	
17	MOTGA	1	2	2	[0.0, 0.0]	0	11	
18	MoeSQLmosa	790	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	11	628	
18	MOTGA	209	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	500	
19	MoeSQLmosa	17	2	2	[0.0, 0.0]	0	100	
19	MOTGA	1	2	2	[0.0, 0.0]	0	5	
20	MoeSQLmosa	167	9	9	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
20	MOTGA	345	9	9	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]	6	144	
21	MoeSQLmosa	38	2	2	[0.0, 0.0]	0	100	
21	MOTGA	1	2	2	[0.0, 0.0]	0	5	
22	MoeSQLmosa	19	3	3	[0.0, 0.0, 0.0]	0	100	
22	MOTGA	3	3	3	[0.0, 0.0, 0.0]	0	15	
23	MoeSQLmosa	25	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
23	MOTGA	23	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
24	MoeSQLmosa	17	2	2	[0.0, 0.0]	0	100	
24	MOTGA	2	2	2	[0.0, 0.0]	0	11	
25	MoeSQLmosa	36	2	2	[0.0, 0.0]	0	100	
25	MOTGA	5	2	2	[0.0, 0.0]	0	11	
26	MoeSQLmosa	29	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
26	MOTGA	25	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	61	
27	MoeSQLmosa	22	2	2	[0.0, 0.0]	0	100	
27	MOTGA	2	2	2	[0.0, 0.0]	0	11	
28	MoeSQLmosa	17	3	3	[0.0, 0.0, 0.0]	0	100	
28	MOTGA	3	3	3	[0.0, 0.0, 0.0]	0	24	
29	MoeSQLmosa	54	3	3	[0.0, 0.0, 0.0]	0	100	
29	MOTGA	5	3	3	[0.0, 0.0, 0.0]	0	24	
30	MoeSQLmosa	33	2	2	[0.0, 0.0]	0	100	
30	MOTGA	1	2	2	[0.0, 0.0]	0	5	
31	MoeSQLmosa	165	9	9	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	5	334	
31	MOTGA	91	9	9	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	240	
32	MoeSQLmosa	21	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
32	MOTGA	22	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	61	
33	MoeSQLmosa	1186387	42	42	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	15848	792500	
33	MOTGA	616035	42	42	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	10	1866	
34	MoeSQLmosa	15	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
34	MOTGA	10	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	61	
35	MoeSQLmosa	57	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	3	246	
35	MOTGA	22	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	150	
36	MoeSQLmosa	47	3	3	[0.0, 0.0, 0.0]	0	100	
36	MOTGA	7	3	3	[0.0, 0.0, 0.0]	0	15	
37	MoeSQLmosa	1778	17	17	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	18	954	
37	MOTGA	13401	17	17	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	4793	
38	MoeSQLmosa	28	2	2	[0.0, 0.0]	0	100	
38	MOTGA	1	2	2	[0.0, 0.0]	0	5	
39	MoeSQLmosa	17	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
39	MOTGA	29	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	2	122	
40	MoeSQLmosa	131	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	2	195	
40	MOTGA	42	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	150	
41	MoeSQLmosa	77	9	9	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	2	195	
41	MOTGA	39	9	9	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	150	
42	MoeSQLmosa	52	2	2	[0.0, 0.0]	0	100	
42	MOTGA	1	2	2	[0.0, 0.0]	0	5	
43	MoeSQLmosa	30	2	2	[0.0, 0.0]	0	100	
43	MOTGA	2	2	2	[0.0, 0.0]	0	11	
44	MoeSQLmosa	15	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
44	MOTGA	10	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	66	
45	MoeSQLmosa	26	2	2	[0.0, 0.0]	0	100	
45	MOTGA	2	2	2	[0.0, 0.0]	0	11	
46	MoeSQLmosa	35	2	2	[0.0, 0.0]	0	100	
46	MOTGA	2	2	2	[0.0, 0.0]	0	11	
47	MoeSQLmosa	20	2	2	[0.0, 0.0]	0	100	
47	MOTGA	2	2	2	[0.0, 0.0]	0	11	
48	MoeSQLmosa	25	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
48	MOTGA	50	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	110	
49	MoeSQLmosa	157	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	3	242	
49	MOTGA	872	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	419	
50	MoeSQLmosa	134	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	9	521	
50	MOTGA	26	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	150	
51	MoeSQLmosa	12	2	2	[0.0, 0.0]	0	100	
51	MOTGA	1	2	2	[0.0, 0.0]	0	5	
52	MoeSQLmosa	158	9	9	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	3	241	
52	MOTGA	697	9	9	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	941	
53	MoeSQLmosa	12	3	3	[0.0, 0.0, 0.0]	0	100	
53	MOTGA	2	3	3	[0.0, 0.0, 0.0]	0	11	
54	MoeSQLmosa	448	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	8	479	
54	MOTGA	70	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	134	
55	MoeSQLmosa	52	2	2	[0.0, 0.0]	0	100	
55	MOTGA	2	2	2	[0.0, 0.0]	0	11	
56	MoeSQLmosa	14	2	2	[0.0, 0.0]	0	100	
56	MOTGA	1	2	2	[0.0, 0.0]	0	11	
57	MoeSQLmosa	0	0	0	[]	0	0	
58	MoeSQLmosa	20	2	2	[0.0, 0.0]	0	100	
58	MOTGA	0	2	2	[0.0, 0.0]	0	5	
59	MoeSQLmosa	32	3	3	[0.0, 0.0, 0.0]	0	100	
59	MOTGA	7	3	3	[0.0, 0.0, 0.0]	0	24	
60	MoeSQLmosa	12	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
60	MOTGA	10	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
61	MoeSQLmosa	12	2	2	[0.0, 0.0]	0	100	
61	MOTGA	1	2	2	[0.0, 0.0]	0	11	
62	MoeSQLmosa	59356	44	44	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	76	3574	
62	MOTGA	1752764	44	44	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	208	
63	MoeSQLmosa	14	2	2	[0.0, 0.0]	0	100	
63	MOTGA	1	2	2	[0.0, 0.0]	0	5	
64	MoeSQLmosa	24	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
64	MOTGA	74	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	157	
65	MoeSQLmosa	0	0	0	[]	0	0	
66	MoeSQLmosa	421	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	17	907	
66	MOTGA	107	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	480	
67	MoeSQLmosa	23	3	3	[0.0, 0.0, 0.0]	0	100	
67	MOTGA	3	3	3	[0.0, 0.0, 0.0]	0	24	
68	MoeSQLmosa	38	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
68	MOTGA	22	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
69	MoeSQLmosa	2541	10	10	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	52	2475	
69	MOTGA	258	10	10	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	141	
70	MoeSQLmosa	9	2	2	[0.0, 0.0]	0	100	
70	MOTGA	0	2	2	[0.0, 0.0]	0	5	
71	MoeSQLmosa	28	2	2	[0.0, 0.0]	0	100	
71	MOTGA	1	2	2	[0.0, 0.0]	0	5	
72	MoeSQLmosa	0	0	0	[]	0	0	
73	MoeSQLmosa	240	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	10	551	
73	MOTGA	105	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	480	
74	MoeSQLmosa	860	11	11	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	13	729	
74	MOTGA	1733	11	11	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	2210	
75	MoeSQLmosa	32	2	2	[0.0, 0.0]	0	100	
75	MOTGA	1	2	2	[0.0, 0.0]	0	5	
76	MoeSQLmosa	204	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	3	240	
76	MOTGA	26	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	55	
77	MoeSQLmosa	17	3	3	[0.0, 0.0, 0.0]	0	100	
77	MOTGA	3	3	3	[0.0, 0.0, 0.0]	0	15	
78	MoeSQLmosa	15	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
78	MOTGA	13	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	61	
79	MoeSQLmosa	21	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
79	MOTGA	19	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	61	
80	MoeSQLmosa	299	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	10	562	
80	MOTGA	131	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	530	
81	MoeSQLmosa	124	9	9	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	1	150	
81	MOTGA	50	9	9	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	3	102	
82	MoeSQLmosa	22	3	3	[0.0, 0.0, 0.0]	0	100	
82	MOTGA	3	3	3	[0.0, 0.0, 0.0]	0	15	
83	MoeSQLmosa	67	2	2	[0.0, 0.0]	0	100	
83	MOTGA	3	2	2	[0.0, 0.0]	0	11	
84	MoeSQLmosa	20	2	2	[0.0, 0.0]	0	100	
84	MOTGA	1	2	2	[0.0, 0.0]	0	11	
85	MoeSQLmosa	14	3	3	[0.0, 0.0, 0.0]	0	100	
85	MOTGA	3	3	3	[0.0, 0.0, 0.0]	0	24	
86	MoeSQLmosa	15	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
86	MOTGA	67	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	1	227	
87	MoeSQLmosa	285	9	9	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	4	287	
87	MOTGA	1677	9	9	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	1071	
88	MoeSQLmosa	6176	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	66	3191	
88	MOTGA	201	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	510	
89	MoeSQLmosa	17	3	3	[0.0, 0.0, 0.0]	0	100	
89	MOTGA	4	3	3	[0.0, 0.0, 0.0]	0	24	
90	MoeSQLmosa	58	2	2	[0.0, 0.0]	0	100	
90	MOTGA	1	2	2	[0.0, 0.0]	0	5	
91	MoeSQLmosa	24	3	3	[0.0, 0.0, 0.0]	0	100	
91	MOTGA	2	3	3	[0.0, 0.0, 0.0]	0	7	
92	MoeSQLmosa	11	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
92	MOTGA	6	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	32	
93	MoeSQLmosa	52	9	9	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	1	146	
93	MOTGA	39	9	9	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	150	
94	MoeSQLmosa	25	3	3	[0.0, 0.0, 0.0]	0	100	
94	MOTGA	3	3	3	[0.0, 0.0, 0.0]	0	7	
95	MoeSQLmosa	44	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	2	196	
95	MOTGA	21	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	150	
97	MoeSQLmosa	171	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	2	194	
97	MOTGA	30	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
98	MoeSQLmosa	25	4	4	[0.0, 0.0, 0.0, 0.0]	0	100	
98	MOTGA	5	4	4	[0.0, 0.0, 0.0, 0.0]	0	14	
99	MoeSQLmosa	39	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
99	MOTGA	32	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	150	
100	MoeSQLmosa	17	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
100	MOTGA	10	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
101	MoeSQLmosa	28	3	3	[0.0, 0.0, 0.0]	0	100	
101	MOTGA	4	3	3	[0.0, 0.0, 0.0]	0	24	
103	MoeSQLmosa	31	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
103	MOTGA	38	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	133	
104	MoeSQLmosa	16	3	3	[0.0, 0.0, 0.0]	0	100	
104	MOTGA	3	3	3	[0.0, 0.0, 0.0]	0	24	
105	MoeSQLmosa	18	2	2	[0.0, 0.0]	0	100	
105	MOTGA	0	2	2	[0.0, 0.0]	0	5	
106	MoeSQLmosa	107	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	5	340	
106	MOTGA	33	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	150	
107	MoeSQLmosa	25	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
107	MOTGA	76	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	56	
108	MoeSQLmosa	48	2	2	[0.0, 0.0]	0	100	
108	MOTGA	3	2	2	[0.0, 0.0]	0	11	
109	MoeSQLmosa	19	2	2	[0.0, 0.0]	0	100	
109	MOTGA	0	2	2	[0.0, 0.0]	0	5	
110	MoeSQLmosa	310	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	7	428	
110	MOTGA	140	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	440	
111	MoeSQLmosa	66	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	4	291	
111	MOTGA	23	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	150	
112	MoeSQLmosa	27	3	3	[0.0, 0.0, 0.0]	0	100	
112	MOTGA	4	3	3	[0.0, 0.0, 0.0]	0	24	
113	MoeSQLmosa	35	2	2	[0.0, 0.0]	0	100	
113	MOTGA	1	2	2	[0.0, 0.0]	0	5	
114	MoeSQLmosa	9	3	3	[0.0, 0.0, 0.0]	0	100	
114	MOTGA	2	3	3	[0.0, 0.0, 0.0]	0	24	
115	MoeSQLmosa	9	2	2	[0.0, 0.0]	0	100	
115	MOTGA	1	2	2	[0.0, 0.0]	0	11	
116	MoeSQLmosa	61	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	2	193	
116	MOTGA	29	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	150	
117	MoeSQLmosa	19	2	2	[0.0, 0.0]	0	100	
117	MOTGA	3	2	2	[0.0, 0.0]	0	11	
118	MoeSQLmosa	21	2	2	[0.0, 0.0]	0	100	
118	MOTGA	2	2	2	[0.0, 0.0]	0	11	
119	MoeSQLmosa	225	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	5	337	
119	MOTGA	36	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	150	
120	MoeSQLmosa	446	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	2	197	
120	MOTGA	1433	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	1	1401	
122	MoeSQLmosa	27	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
122	MOTGA	111	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
123	MoeSQLmosa	14	3	3	[0.0, 0.0, 0.0]	0	100	
123	MOTGA	3	3	3	[0.0, 0.0, 0.0]	0	24	
124	MoeSQLmosa	9	2	2	[0.0, 0.0]	0	100	
124	MOTGA	1	2	2	[0.0, 0.0]	0	11	
125	MoeSQLmosa	12	2	2	[0.0, 0.0]	0	100	
125	MOTGA	1	2	2	[0.0, 0.0]	0	11	
126	MoeSQLmosa	16	2	2	[0.0, 0.0]	0	100	
126	MOTGA	1	2	2	[0.0, 0.0]	0	11	
127	MoeSQLmosa	12	2	2	[0.0, 0.0]	0	100	
127	MOTGA	0	2	2	[0.0, 0.0]	0	5	
128	MoeSQLmosa	29	2	2	[0.0, 0.0]	0	100	
128	MOTGA	2	2	2	[0.0, 0.0]	0	11	
129	MoeSQLmosa	32	1	1	[0.0]	0	100	
129	MOTGA	0	1	1	[0.0]	0	1	
130	MoeSQLmosa	109	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	3	243	
130	MOTGA	21	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	150	
131	MoeSQLmosa	601	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	12	677	
131	MOTGA	399	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	500	
132	MoeSQLmosa	11	2	2	[0.0, 0.0]	0	100	
132	MOTGA	1	2	2	[0.0, 0.0]	0	11	
133	MoeSQLmosa	61	3	3	[0.0, 0.0, 0.0]	0	100	
133	MOTGA	7	3	3	[0.0, 0.0, 0.0]	0	24	
134	MoeSQLmosa	25	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
134	MOTGA	24	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	150	
135	MoeSQLmosa	134	9	9	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	4	293	
135	MOTGA	109	9	9	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	420	
136	MoeSQLmosa	9	3	3	[0.0, 0.0, 0.0]	0	100	
136	MOTGA	2	3	3	[0.0, 0.0, 0.0]	0	15	
137	MoeSQLmosa	371	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	10	576	
137	MOTGA	335	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	520	
138	MoeSQLmosa	18	3	3	[0.0, 0.0, 0.0]	0	100	
138	MOTGA	2	3	3	[0.0, 0.0, 0.0]	0	15	
139	MoeSQLmosa	9	3	3	[0.0, 0.0, 0.0]	0	100	
139	MOTGA	2	3	3	[0.0, 0.0, 0.0]	0	24	
140	MoeSQLmosa	15	2	2	[0.0, 0.0]	0	100	
140	MOTGA	1	2	2	[0.0, 0.0]	0	11	
141	MoeSQLmosa	97	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	6	388	
141	MOTGA	29	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	134	
142	MoeSQLmosa	42	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
142	MOTGA	23	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	76	
143	MoeSQLmosa	33	3	3	[0.0, 0.0, 0.0]	1	150	
143	MOTGA	3	3	3	[0.0, 0.0, 0.0]	0	24	
144	MoeSQLmosa	18	2	2	[0.0, 0.0]	0	100	
144	MOTGA	1	2	2	[0.0, 0.0]	0	11	
145	MoeSQLmosa	16	2	2	[0.0, 0.0]	0	100	
145	MOTGA	1	2	2	[0.0, 0.0]	0	11	
146	MoeSQLmosa	26	2	2	[0.0, 0.0]	0	100	
146	MOTGA	0	2	2	[0.0, 0.0]	0	5	
147	MoeSQLmosa	110	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	4	290	
147	MOTGA	37	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	150	
148	MoeSQLmosa	28	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
148	MOTGA	12	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	1	88	
149	MoeSQLmosa	15	3	3	[0.0, 0.0, 0.0]	0	100	
149	MOTGA	3	3	3	[0.0, 0.0, 0.0]	0	15	
150	MoeSQLmosa	379	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	9	529	
150	MOTGA	500	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	470	
151	MoeSQLmosa	13	2	2	[0.0, 0.0]	0	100	
151	MOTGA	1	2	2	[0.0, 0.0]	0	11	
152	MoeSQLmosa	0	0	0	[]	0	0	
153	MoeSQLmosa	27	3	3	[0.0, 0.0, 0.0]	0	100	
