Query Number	Algorithm	Runtime	Coverage	TotalPath	Distance	Generations	Number Individual	Exceptions
37	MOTGA	102924	17	17	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	13641	
38	MoeSQLmosa	39	2	2	[0.0, 0.0]	0	100	
38	MOTGA	3	2	2	[0.0, 0.0]	0	11	
39	MoeSQLmosa	16	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
39	MOTGA	43	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	2	151	
40	MoeSQLmosa	251	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	7	423	
40	MOTGA	40	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	150	
41	MoeSQLmosa	58	9	9	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	1	149	
41	MOTGA	43	9	9	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	150	
42	MoeSQLmosa	98	2	2	[0.0, 0.0]	0	100	
42	MOTGA	3	2	2	[0.0, 0.0]	0	11	
43	MoeSQLmosa	28	2	2	[0.0, 0.0]	0	100	
43	MOTGA	0	2	2	[0.0, 0.0]	0	5	
44	MoeSQLmosa	13	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
44	MOTGA	27	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	108	
45	MoeSQLmosa	27	2	2	[0.0, 0.0]	0	100	
45	MOTGA	1	2	2	[0.0, 0.0]	0	5	
46	MoeSQLmosa	30	2	2	[0.0, 0.0]	0	100	
46	MOTGA	1	2	2	[0.0, 0.0]	0	5	
47	MoeSQLmosa	20	2	2	[0.0, 0.0]	0	100	
47	MOTGA	1	2	2	[0.0, 0.0]	0	11	
48	MoeSQLmosa	31	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
48	MOTGA	21	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	76	
49	MoeSQLmosa	132	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	2	196	
49	MOTGA	587	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	496	
50	MoeSQLmosa	55	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	1	150	
50	MOTGA	26	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	150	
51	MoeSQLmosa	13	2	2	[0.0, 0.0]	0	100	
51	MOTGA	1	2	2	[0.0, 0.0]	0	5	
52	MoeSQLmosa	226	9	9	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	10	562	
52	MOTGA	1106	9	9	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	1	1002	
53	MoeSQLmosa	15	3	3	[0.0, 0.0, 0.0]	0	100	
53	MOTGA	2	3	3	[0.0, 0.0, 0.0]	0	11	
54	MoeSQLmosa	388	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	5	338	
54	MOTGA	56	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	150	
55	MoeSQLmosa	36	2	2	[0.0, 0.0]	0	100	
55	MOTGA	1	2	2	[0.0, 0.0]	0	5	
56	MoeSQLmosa	51	2	2	[0.0, 0.0]	0	100	
56	MOTGA	1	2	2	[0.0, 0.0]	0	11	
57	MoeSQLmosa	0	0	0	[]	0	0	
58	MoeSQLmosa	11	2	2	[0.0, 0.0]	0	100	
58	MOTGA	1	2	2	[0.0, 0.0]	0	5	
59	MoeSQLmosa	32	3	3	[0.0, 0.0, 0.0]	0	100	
59	MOTGA	6	3	3	[0.0, 0.0, 0.0]	0	24	
60	MoeSQLmosa	19	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
60	MOTGA	15	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
61	MoeSQLmosa	14	2	2	[0.0, 0.0]	0	100	
61	MOTGA	1	2	2	[0.0, 0.0]	0	11	
62	MoeSQLmosa	73170	44	44	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	68	3309	
62	MOTGA	1744812	44	44	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	681	
63	MoeSQLmosa	15	2	2	[0.0, 0.0]	0	100	
63	MOTGA	0	2	2	[0.0, 0.0]	0	5	
64	MoeSQLmosa	24	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
64	MOTGA	32	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	123	
65	MoeSQLmosa	0	0	0	[]	0	0	
66	MoeSQLmosa	450	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	18	947	
66	MOTGA	121	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	530	
67	MoeSQLmosa	17	3	3	[0.0, 0.0, 0.0]	0	100	
67	MOTGA	3	3	3	[0.0, 0.0, 0.0]	0	24	
68	MoeSQLmosa	33	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
68	MOTGA	22	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
69	MoeSQLmosa	511	10	10	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	7	426	
69	MOTGA	139	10	10	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	195	
70	MoeSQLmosa	9	2	2	[0.0, 0.0]	0	100	
70	MOTGA	0	2	2	[0.0, 0.0]	0	5	
71	MoeSQLmosa	28	2	2	[0.0, 0.0]	0	100	
71	MOTGA	2	2	2	[0.0, 0.0]	0	11	
72	MoeSQLmosa	0	0	0	[]	0	0	
73	MoeSQLmosa	300	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	10	584	
73	MOTGA	475	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	510	
74	MoeSQLmosa	446	11	11	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	8	478	
74	MOTGA	2160	11	11	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	2141	
75	MoeSQLmosa	31	2	2	[0.0, 0.0]	0	100	
75	MOTGA	1	2	2	[0.0, 0.0]	0	5	
76	MoeSQLmosa	156	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	2	199	
76	MOTGA	33	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	61	
77	MoeSQLmosa	18	3	3	[0.0, 0.0, 0.0]	0	100	
77	MOTGA	2	3	3	[0.0, 0.0, 0.0]	0	15	
78	MoeSQLmosa	16	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
78	MOTGA	11	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
79	MoeSQLmosa	24	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
79	MOTGA	18	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	43	
80	MoeSQLmosa	185	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	6	385	
80	MOTGA	201	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	520	
81	MoeSQLmosa	149	9	9	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	1	150	
81	MOTGA	61	9	9	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	3	100	
82	MoeSQLmosa	26	3	3	[0.0, 0.0, 0.0]	0	100	
82	MOTGA	3	3	3	[0.0, 0.0, 0.0]	0	15	
83	MoeSQLmosa	31	2	2	[0.0, 0.0]	0	100	
83	MOTGA	2	2	2	[0.0, 0.0]	0	11	
84	MoeSQLmosa	24	2	2	[0.0, 0.0]	0	100	
84	MOTGA	2	2	2	[0.0, 0.0]	0	11	
85	MoeSQLmosa	15	3	3	[0.0, 0.0, 0.0]	0	100	
85	MOTGA	3	3	3	[0.0, 0.0, 0.0]	0	24	
86	MoeSQLmosa	16	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
86	MOTGA	31	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	1	150	
87	MoeSQLmosa	284	9	9	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	6	390	
87	MOTGA	1883	9	9	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	1138	
88	MoeSQLmosa	5591	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	39	1971	
88	MOTGA	175	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	450	
89	MoeSQLmosa	36	3	3	[0.0, 0.0, 0.0]	0	100	
89	MOTGA	3	3	3	[0.0, 0.0, 0.0]	0	24	
90	MoeSQLmosa	28	2	2	[0.0, 0.0]	0	100	
90	MOTGA	1	2	2	[0.0, 0.0]	0	5	
91	MoeSQLmosa	18	3	3	[0.0, 0.0, 0.0]	0	100	
91	MOTGA	3	3	3	[0.0, 0.0, 0.0]	0	24	
92	MoeSQLmosa	13	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
92	MOTGA	6	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	46	
93	MoeSQLmosa	28	9	9	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
93	MOTGA	38	9	9	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	150	
94	MoeSQLmosa	53	3	3	[0.0, 0.0, 0.0]	1	150	
94	MOTGA	2	3	3	[0.0, 0.0, 0.0]	0	5	
95	MoeSQLmosa	56	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	1	145	
95	MOTGA	22	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	150	
97	MoeSQLmosa	614	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	9	506	
97	MOTGA	26	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
98	MoeSQLmosa	22	4	4	[0.0, 0.0, 0.0, 0.0]	0	100	
98	MOTGA	5	4	4	[0.0, 0.0, 0.0, 0.0]	0	18	
99	MoeSQLmosa	29	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
99	MOTGA	125	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	125	
100	MoeSQLmosa	29	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	1	148	
100	MOTGA	10	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
101	MoeSQLmosa	26	3	3	[0.0, 0.0, 0.0]	0	100	
101	MOTGA	4	3	3	[0.0, 0.0, 0.0]	0	15	
103	MoeSQLmosa	26	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
103	MOTGA	89	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	186	
104	MoeSQLmosa	20	3	3	[0.0, 0.0, 0.0]	0	100	
104	MOTGA	4	3	3	[0.0, 0.0, 0.0]	0	24	
105	MoeSQLmosa	20	2	2	[0.0, 0.0]	0	100	
105	MOTGA	0	2	2	[0.0, 0.0]	0	5	
106	MoeSQLmosa	144	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	8	471	
106	MOTGA	24	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	150	
107	MoeSQLmosa	39	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
107	MOTGA	17	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
108	MoeSQLmosa	45	2	2	[0.0, 0.0]	0	100	
108	MOTGA	3	2	2	[0.0, 0.0]	0	11	
109	MoeSQLmosa	19	2	2	[0.0, 0.0]	0	100	
109	MOTGA	2	2	2	[0.0, 0.0]	0	11	
110	MoeSQLmosa	437	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	12	670	
110	MOTGA	481	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	520	
111	MoeSQLmosa	50	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	2	195	
111	MOTGA	23	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	150	
112	MoeSQLmosa	29	3	3	[0.0, 0.0, 0.0]	0	100	
112	MOTGA	6	3	3	[0.0, 0.0, 0.0]	0	24	
113	MoeSQLmosa	36	2	2	[0.0, 0.0]	0	100	
113	MOTGA	1	2	2	[0.0, 0.0]	0	5	
114	MoeSQLmosa	14	3	3	[0.0, 0.0, 0.0]	0	100	
114	MOTGA	2	3	3	[0.0, 0.0, 0.0]	0	15	
115	MoeSQLmosa	8	2	2	[0.0, 0.0]	0	100	
115	MOTGA	1	2	2	[0.0, 0.0]	0	11	
116	MoeSQLmosa	125	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	6	390	
116	MOTGA	141	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	150	
117	MoeSQLmosa	28	2	2	[0.0, 0.0]	0	100	
117	MOTGA	1	2	2	[0.0, 0.0]	0	5	
118	MoeSQLmosa	21	2	2	[0.0, 0.0]	0	100	
118	MOTGA	1	2	2	[0.0, 0.0]	0	11	
119	MoeSQLmosa	314	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	7	431	
119	MOTGA	38	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	150	
120	MoeSQLmosa	184	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	6	383	
120	MOTGA	2294	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	1	1395	
122	MoeSQLmosa	26	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
122	MOTGA	16	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
123	MoeSQLmosa	11	3	3	[0.0, 0.0, 0.0]	0	100	
123	MOTGA	2	3	3	[0.0, 0.0, 0.0]	0	15	
124	MoeSQLmosa	9	2	2	[0.0, 0.0]	0	100	
124	MOTGA	1	2	2	[0.0, 0.0]	0	11	
125	MoeSQLmosa	13	2	2	[0.0, 0.0]	0	100	
125	MOTGA	3	2	2	[0.0, 0.0]	0	5	
126	MoeSQLmosa	16	2	2	[0.0, 0.0]	0	100	
126	MOTGA	1	2	2	[0.0, 0.0]	0	11	
127	MoeSQLmosa	12	2	2	[0.0, 0.0]	0	100	
127	MOTGA	1	2	2	[0.0, 0.0]	0	11	
128	MoeSQLmosa	27	2	2	[0.0, 0.0]	0	100	
128	MOTGA	2	2	2	[0.0, 0.0]	0	11	
129	MoeSQLmosa	19	1	1	[0.0]	0	100	
129	MOTGA	0	1	1	[0.0]	0	1	
130	MoeSQLmosa	140	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	6	383	
130	MOTGA	22	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	150	
131	MoeSQLmosa	579	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	16	857	
131	MOTGA	128	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	470	
132	MoeSQLmosa	11	2	2	[0.0, 0.0]	0	100	
132	MOTGA	1	2	2	[0.0, 0.0]	0	11	
133	MoeSQLmosa	69	3	3	[0.0, 0.0, 0.0]	0	100	
133	MOTGA	8	3	3	[0.0, 0.0, 0.0]	0	24	
134	MoeSQLmosa	68	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	4	291	
134	MOTGA	25	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	150	
135	MoeSQLmosa	277	9	9	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	13	702	
135	MOTGA	105	9	9	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	420	
136	MoeSQLmosa	11	3	3	[0.0, 0.0, 0.0]	0	100	
136	MOTGA	2	3	3	[0.0, 0.0, 0.0]	0	15	
137	MoeSQLmosa	510	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	18	901	
137	MOTGA	147	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	500	
138	MoeSQLmosa	19	3	3	[0.0, 0.0, 0.0]	0	100	
138	MOTGA	4	3	3	[0.0, 0.0, 0.0]	0	24	
139	MoeSQLmosa	14	3	3	[0.0, 0.0, 0.0]	0	100	
139	MOTGA	2	3	3	[0.0, 0.0, 0.0]	0	15	
140	MoeSQLmosa	17	2	2	[0.0, 0.0]	0	100	
140	MOTGA	1	2	2	[0.0, 0.0]	0	11	
141	MoeSQLmosa	89	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	7	421	
141	MOTGA	21	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	150	
142	MoeSQLmosa	22	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
142	MOTGA	58	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	76	
143	MoeSQLmosa	23	3	3	[0.0, 0.0, 0.0]	1	150	
143	MOTGA	2	3	3	[0.0, 0.0, 0.0]	0	24	
144	MoeSQLmosa	17	2	2	[0.0, 0.0]	0	100	
144	MOTGA	0	2	2	[0.0, 0.0]	0	5	
145	MoeSQLmosa	15	2	2	[0.0, 0.0]	0	100	
145	MOTGA	0	2	2	[0.0, 0.0]	0	5	
146	MoeSQLmosa	22	2	2	[0.0, 0.0]	0	100	
146	MOTGA	2	2	2	[0.0, 0.0]	0	11	
147	MoeSQLmosa	93	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	3	246	
147	MOTGA	34	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	150	
148	MoeSQLmosa	15	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
148	MOTGA	47	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	2	202	
149	MoeSQLmosa	15	3	3	[0.0, 0.0, 0.0]	0	100	
149	MOTGA	4	3	3	[0.0, 0.0, 0.0]	0	24	
150	MoeSQLmosa	419	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	8	462	
150	MOTGA	236	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	530	
151	MoeSQLmosa	25	2	2	[0.0, 0.0]	0	100	
151	MOTGA	1	2	2	[0.0, 0.0]	0	11	
152	MoeSQLmosa	0	0	0	[]	0	0	
153	MoeSQLmosa	29	3	3	[0.0, 0.0, 0.0]	0	100	
