Query Number	Algorithm	Coverage %	Query Time Passed
20	evosql	90.91	103429
20	evosql	93.94	105448
20	evosql	96.97	110897
20	evosql	100	113679
21	evosql	6.25	82
21	evosql	12.5	131
21	evosql	18.75	212
21	evosql	25	339
21	evosql	31.25	640
21	evosql	37.5	748
21	evosql	43.75	774
21	evosql	50	1072
21	evosql	56.25	1771
21	evosql	62.5	1801
21	evosql	68.75	1830
21	evosql	75	3091
21	evosql	81.25	3118
21	evosql	87.5	3272
21	evosql	93.75	4198
21	evosql	100	4226
22	evosql	16.67	70
22	evosql	33.33	168
22	evosql	50	235
22	evosql	66.67	257
22	evosql	83.33	277
22	evosql	100	1025
23	evosql	33.33	9
23	evosql	66.67	15
23	evosql	100	19
24	evosql	9.09	23
24	evosql	18.18	43
24	evosql	27.27	81
24	evosql	36.36	120
24	evosql	45.45	139
24	evosql	54.55	165
24	evosql	63.64	190
24	evosql	72.73	217
24	evosql	81.82	237
24	evosql	90.91	639
24	evosql	100	661
25	evosql	33.33	4
25	evosql	66.67	8
25	evosql	100	11
26	evosql	2.94	4217
26	evosql	5.88	9989
26	evosql	8.82	15826
26	evosql	11.76	22651
26	evosql	14.71	27353
26	evosql	17.65	35732
26	evosql	20.59	38679
26	evosql	23.53	46657
26	evosql	26.47	53659
26	evosql	29.41	53849
26	evosql	32.35	71026
26	evosql	35.29	80830
26	evosql	38.24	80909
26	evosql	41.18	91582
26	evosql	44.12	94682
26	evosql	47.06	94749
26	evosql	50	97172
26	evosql	52.94	97243
26	evosql	55.88	103324
26	evosql	58.82	110395
26	evosql	61.76	116468
26	evosql	64.71	116769
26	evosql	67.65	116828
26	evosql	70.59	126469
26	evosql	73.53	126539
26	evosql	76.47	128688
26	evosql	79.41	135203
26	evosql	82.35	163089
26	evosql	85.29	163162
26	evosql	88.24	163342
26	evosql	91.18	168822
26	evosql	94.12	178494
26	evosql	97.06	182719
26	evosql	100	191882
27	evosql	3.03	5585
27	evosql	6.06	17765
27	evosql	9.09	22507
27	evosql	12.12	27697
27	evosql	15.15	41018
27	evosql	18.18	41120
27	evosql	21.21	46596
27	evosql	24.24	52611
27	evosql	27.27	52731
27	evosql	30.3	59287
27	evosql	33.33	63821
27	evosql	36.36	63892
27	evosql	39.39	65757
27	evosql	42.42	65825
27	evosql	45.45	66774
27	evosql	48.48	79241
27	evosql	51.52	94956
27	evosql	54.55	95031
27	evosql	57.58	95199
27	evosql	60.61	98042
27	evosql	63.64	98414
27	evosql	66.67	105546
27	evosql	69.7	117808
27	evosql	72.73	141543
27	evosql	75.76	141637
27	evosql	78.79	141822
27	evosql	81.82	149678
27	evosql	84.85	149761
27	evosql	87.88	150338
27	evosql	90.91	157637
27	evosql	93.94	160287
27	evosql	96.97	162035
27	evosql	100	170942
28	evosql	16.67	16
28	evosql	33.33	28
28	evosql	50	40
28	evosql	66.67	61
28	evosql	83.33	85
28	evosql	100	231
29	evosql	3.23	4493
29	evosql	6.45	7067
29	evosql	9.68	10149
29	evosql	12.9	14816
29	evosql	16.13	24363
29	evosql	19.35	29641
29	evosql	22.58	29704
29	evosql	25.81	33993
29	evosql	29.03	39715
29	evosql	32.26	39900
29	evosql	35.48	45044
29	evosql	38.71	51976
29	evosql	41.94	52051
29	evosql	45.16	55246
29	evosql	48.39	55315
29	evosql	51.61	59777
29	evosql	54.84	292260
29	evosql	58.06	292317
29	evosql	61.29	426412
29	evosql	64.52	427074
29	evosql	67.74	743707
29	evosql	70.97	743781
29	evosql	74.19	746707
29	evosql	77.42	764578
29	evosql	80.65	778635
29	evosql	83.87	785749
30	evosql	20	5
30	evosql	40	10
30	evosql	60	15
30	evosql	80	20
30	evosql	100	23
31	evosql	11.11	15
31	evosql	22.22	30
31	evosql	33.33	144
31	evosql	44.44	170
31	evosql	55.56	183
31	evosql	66.67	274
31	evosql	77.78	305
31	evosql	88.89	401
31	evosql	100	416
32	evosql	14.29	27
32	evosql	28.57	39
32	evosql	42.86	50
32	evosql	57.14	64
32	evosql	71.43	80
32	evosql	85.71	96
32	evosql	100	110
33	evosql	25	5
33	evosql	50	10
33	evosql	75	15
33	evosql	100	20
34	evosql	2.56	3185
34	evosql	5.13	37270
34	evosql	7.69	73117
34	evosql	10.26	78352
34	evosql	12.82	83183
34	evosql	15.38	87618
34	evosql	17.95	89866
34	evosql	20.51	91553
34	evosql	23.08	95112
34	evosql	25.64	99752
34	evosql	28.21	99808
34	evosql	30.77	100951
34	evosql	33.33	163998
34	evosql	35.9	179671
34	evosql	38.46	247265
34	evosql	41.03	387715
34	evosql	43.59	396918
34	evosql	46.15	401171
34	evosql	48.72	401233
34	evosql	51.28	405523
34	evosql	53.85	493348
34	evosql	56.41	498585
34	evosql	58.97	574984
34	evosql	61.54	575044
34	evosql	64.1	576327
34	evosql	66.67	576394
34	evosql	69.23	699424
34	evosql	71.79	832421
34	evosql	74.36	832482
34	evosql	76.92	990834
34	evosql	79.49	991876
34	evosql	82.05	1007130
34	evosql	84.62	1758253
35	evosql	14.29	12
35	evosql	28.57	18
35	evosql	42.86	30
35	evosql	57.14	36
35	evosql	71.43	57
35	evosql	85.71	69
35	evosql	100	85
36	evosql	3.13	1766
36	evosql	6.25	5499
36	evosql	9.38	7136
36	evosql	12.5	9928
36	evosql	15.63	12388
36	evosql	18.75	16565
36	evosql	21.88	19658
36	evosql	25	19724
36	evosql	28.13	24145
36	evosql	31.25	33913
36	evosql	34.38	33977
36	evosql	37.5	36250
36	evosql	40.63	41740
36	evosql	43.75	41812
36	evosql	46.88	43838
36	evosql	50	43906
36	evosql	53.13	46393
36	evosql	56.25	100778
36	evosql	59.38	222232
36	evosql	62.5	222430
36	evosql	65.63	364132
36	evosql	68.75	369444
36	evosql	71.88	708307
36	evosql	75	708370
36	evosql	78.13	710430
36	evosql	81.25	714236
36	evosql	84.38	720561
36	evosql	87.5	722491
37	evosql	20	5
37	evosql	40	10
37	evosql	60	15
37	evosql	80	19
37	evosql	100	24
38	evosql	20	5
38	evosql	40	10
38	evosql	60	14
38	evosql	80	19
38	evosql	100	32
39	evosql	16.67	23
39	evosql	33.33	38
39	evosql	50	87
39	evosql	66.67	106
39	evosql	83.33	122
39	evosql	100	189
40	evosql	2.38	4581
40	evosql	4.76	7546
40	evosql	7.14	8263
40	evosql	9.52	11148
40	evosql	11.9	13158
40	evosql	14.29	16335
40	evosql	16.67	19350
40	evosql	19.05	22386
40	evosql	21.43	26180
40	evosql	23.81	26238
40	evosql	26.19	30184
40	evosql	28.57	34754
40	evosql	30.95	34812
40	evosql	33.33	37247
40	evosql	35.71	42362
40	evosql	38.1	42419
40	evosql	40.48	44341
40	evosql	42.86	44400
40	evosql	45.24	45739
40	evosql	47.62	48304
40	evosql	50	53021
40	evosql	52.38	53085
40	evosql	54.76	53251
40	evosql	57.14	54344
40	evosql	59.52	54416
40	evosql	61.9	55388
40	evosql	64.29	59261
40	evosql	66.67	61763
40	evosql	69.05	61827
40	evosql	71.43	61896
40	evosql	73.81	63494
40	evosql	76.19	65192
40	evosql	78.57	65798
40	evosql	80.95	69207
40	evosql	83.33	71197
40	evosql	85.71	71406
40	evosql	88.1	72291
40	evosql	90.48	73333
40	evosql	92.86	75691
40	evosql	95.24	76289
40	evosql	97.62	76960
40	evosql	100	77169
