Query Number	Algorithm	Path Number	Success Y/N	Runtime	Generations	Number Individual	Message	Exceptions
31	evosql	7	1	138	0	50		
31	evosql	8	1	38	0	50		
31	evosql	9	1	95	2	142		
32	evosql	1	1	13	0	50		
32	evosql	2	1	13	0	50		
32	evosql	3	1	27	1	98		
32	evosql	4	1	10	0	50		
32	evosql	5	1	11	0	50		
33	evosql	1	1	474	0	50		
33	evosql	2	1	65729	376	17474		
33	evosql	3	1	194	1	97		
33	evosql	4	1	113600	656	30484		
33	evosql	5	1	118	0	50		
33	evosql	6	1	199	1	99		
33	evosql	7	1	110	0	50		
33	evosql	8	1	665	5	274		
33	evosql	9	1	103	0	50		
33	evosql	10	1	101	0	50		
33	evosql	11	1	123	0	50		
33	evosql	12	1	101	0	50		
33	evosql	13	1	392	2	144		
33	evosql	14	1	475	3	185		
33	evosql	15	1	128	0	50		
33	evosql	16	1	629	4	231		
33	evosql	17	1	113	0	50		
33	evosql	18	1	728	5	281		
33	evosql	19	1	214	0	50		
33	evosql	20	1	444	3	190		
33	evosql	21	1	112	0	50		
33	evosql	22	1	123	0	50		
33	evosql	23	1	474	3	185		
33	evosql	24	1	105	0	50		
33	evosql	25	1	791	5	276		
33	evosql	26	1	179758	1016	47075		
33	evosql	27	1	201	1	96		
33	evosql	28	1	211	0	50		
33	evosql	29	1	114	0	50		
33	evosql	30	1	157	0	50		
33	evosql	31	1	103162	603	27900		
33	evosql	32	1	307	1	97		
33	evosql	33	1	372	2	148		
33	evosql	34	1	74286	376	17425		
33	evosql	35	1	103677	685	31772		
33	evosql	36	1	75282	536	24824		
33	evosql	37	1	231442	1280	59231		
33	evosql	38	1	327	3	189		
33	evosql	39	1	229	0	50		
33	evosql	40	1	1237	8	423		
33	evosql	41	1	297	1	97		
33	evosql	42	1	71	0	50		
34	evosql	1	1	9	0	50		
34	evosql	2	1	7	0	50		
34	evosql	3	1	7	0	50		
34	evosql	4	1	8	0	50		
34	evosql	5	1	7	0	50		
35	evosql	1	1	10	0	50		
35	evosql	2	1	9	0	50		
35	evosql	3	1	9	0	50		
35	evosql	4	1	20	1	100		
35	evosql	5	1	25	2	147		
35	evosql	6	1	19	1	100		
35	evosql	7	1	17	1	99		
36	evosql	1	1	55	0	50		
36	evosql	2	1	21	0	50		
36	evosql	3	1	20	0	50		
37	evosql	1	1	111	2	149		
37	evosql	2	1	353	5	293		
37	evosql	3	1	175	4	247		
37	evosql	4	1	314	4	243		
37	evosql	5	1	329	7	396		
37	evosql	6	1	414	6	342		
37	evosql	7	1	339	5	286		
37	evosql	8	1	559	9	486		
37	evosql	9	1	19	0	50		
37	evosql	10	1	58	1	98		
37	evosql	11	1	96	2	146		
37	evosql	12	1	314	2	149		
37	evosql	13	1	96	2	149		
37	evosql	14	1	375	6	342		
37	evosql	15	1	94	2	145		
37	evosql	16	1	18	0	50		
37	evosql	17	1	51	1	97		
38	evosql	1	1	23	0	50		
38	evosql	2	1	21	0	50		
39	evosql	1	1	12	0	50		
39	evosql	2	1	10	0	50		
39	evosql	3	1	9	0	50		
39	evosql	4	1	12	0	50		
39	evosql	5	1	10	0	50		
39	evosql	6	1	11	0	50		
40	evosql	1	1	54	1	98		
40	evosql	2	1	17	0	50		
40	evosql	3	1	51	1	99		
40	evosql	4	1	17	0	50		
40	evosql	5	1	429	8	444		
40	evosql	6	1	43	1	99		
40	evosql	7	1	80	2	150		
41	evosql	1	1	17	0	50		
41	evosql	2	1	13	0	50		
41	evosql	3	1	13	0	50		
41	evosql	4	1	18	0	50		
41	evosql	5	1	343	0	50		
41	evosql	6	1	13	0	50		
41	evosql	7	1	13	0	50		
41	evosql	8	1	12	0	50		
41	evosql	9	1	34	1	98		
42	evosql	1	1	35	0	50		
42	evosql	2	1	36	0	50		
43	evosql	1	1	46	0	50		
43	evosql	2	1	19	0	50		
44	evosql	1	1	12	0	50		
44	evosql	2	1	37	0	50		
44	evosql	3	1	9	0	50		
44	evosql	4	1	10	0	50		
44	evosql	5	1	11	0	50		
45	evosql	1	1	20	0	50		
45	evosql	2	1	16	0	50		
46	evosql	1	1	26	0	50		
46	evosql	2	1	21	0	50		
47	evosql	1	1	18	0	50		
47	evosql	2	1	14	0	50		
48	evosql	1	1	21	0	50		
48	evosql	2	1	25	0	50		
48	evosql	3	1	25	0	50		
48	evosql	4	1	15	0	50		
48	evosql	5	1	16	0	50		
49	evosql	1	1	4184	58	2920		
49	evosql	2	1	16	0	50		
49	evosql	3	1	2078	32	1619		
49	evosql	4	1	15	0	50		
49	evosql	5	1	15	0	50		
49	evosql	6	1	153	0	50		
49	evosql	7	1	18	0	50		
49	evosql	8	1	16	0	50		
50	evosql	1	1	12	0	50		
50	evosql	2	1	10	0	50		
50	evosql	3	1	323	4	246		
50	evosql	4	1	9	0	50		
50	evosql	5	1	52	4	244		
50	evosql	6	1	9	0	50		
50	evosql	7	1	32	2	149		
51	evosql	1	1	12	0	50		
51	evosql	2	1	9	0	50		
52	evosql	1	1	16	0	50		
52	evosql	2	1	13	0	50		
52	evosql	3	1	10	0	50		
52	evosql	4	1	24	1	98		
52	evosql	5	1	11	0	50		
52	evosql	6	1	12	0	50		
52	evosql	7	1	79	1	98		
52	evosql	8	1	12	0	50		
52	evosql	9	1	47	2	146		
53	evosql	1	1	11	0	50		
53	evosql	2	1	8	0	50		
53	evosql	3	1	8	0	50		
54	evosql	1	1	161	2	150		
54	evosql	2	1	20	0	50		
54	evosql	3	1	284	2	150		
54	evosql	4	1	19	0	50		
54	evosql	5	1	19	0	50		
54	evosql	6	1	110	2	142		
54	evosql	7	1	431	3	193		
55	evosql	1	1	25	0	50		
55	evosql	2	1	20	0	50		
56	evosql	1	1	15	0	50		
56	evosql	2	1	10	0	50		
58	evosql	1	1	12	0	50		
58	evosql	2	1	9	0	50		
59	evosql	1	1	25	0	50		
59	evosql	2	1	19	0	50		
59	evosql	3	1	18	0	50		
60	evosql	1	1	9	0	50		
60	evosql	2	1	8	0	50		
60	evosql	3	1	8	0	50		
60	evosql	4	1	9	0	50		
60	evosql	5	1	9	0	50		
60	evosql	6	1	17	1	97		
61	evosql	1	1	14	0	50		
61	evosql	2	1	10	0	50		
62	evosql	1	1	832	8	447		
62	evosql	2	1	1962	19	994		
62	evosql	3	1	3358	33	1684		
62	evosql	4	1	836	9	488		
62	evosql	5	1	3383	33	1665		
62	evosql	6	1	1440	16	829		
62	evosql	7	1	1400	16	831		
62	evosql	8	1	1618	19	989		
62	evosql	9	1	952	11	585		
62	evosql	10	1	470	5	292		
62	evosql	11	1	1717	18	937		
62	evosql	12	1	6300	59	2960		
62	evosql	13	1	1281	12	637		
62	evosql	14	1	1504	16	834		
62	evosql	15	1	1084	12	637		
62	evosql	16	1	1514	17	877		
62	evosql	17	1	1045	10	544		
62	evosql	18	1	1361	13	686		
62	evosql	19	1	1602	16	832		
62	evosql	20	1	1182	13	687		
62	evosql	21	1	1343	15	780		
62	evosql	22	1	1800	16	833		
62	evosql	23	1	1521	17	884		
62	evosql	24	1	1400	15	779		
62	evosql	25	1	786	10	541		
62	evosql	26	1	1995	26	1315		
62	evosql	27	1	1066	12	640		
62	evosql	28	1	1643	18	936		
62	evosql	29	1	1713	17	885		
62	evosql	30	1	1454	13	690		
62	evosql	31	1	1914	16	840		
62	evosql	32	1	1191	13	688		
62	evosql	33	1	1241	12	636		
62	evosql	34	1	2119	23	1178		
62	evosql	35	1	842	9	490		
62	evosql	36	1	2557	25	1274		
62	evosql	37	1	641	7	391		
62	evosql	38	1	2899	28	1428		
62	evosql	39	1	1080	12	642		
62	evosql	40	1	2181	21	1080		
62	evosql	41	1	986	11	591		
62	evosql	42	1	2037	25	1276		
62	evosql	43	1	1960	23	1183		
62	evosql	44	1	639	9	483		
63	evosql	1	1	14	0	50		
63	evosql	2	1	14	0	50		
64	evosql	1	1	23	0	50		
64	evosql	2	1	14	0	50		
64	evosql	3	1	13	0	50		
64	evosql	4	1	14	0	50		
64	evosql	5	1	12	0	50		
66	evosql	1	1	33	2	145		
66	evosql	2	1	65	2	149		
66	evosql	3	1	47	3	200		
66	evosql	4	1	26	1	100		
66	evosql	5	1	53	4	238		
66	evosql	6	1	11	0	50		
66	evosql	7	1	22	1	99		
66	evosql	8	1	129	9	491		
67	evosql	1	1	11	0	50		
67	evosql	2	1	9	0	50		
67	evosql	3	1	16	0	50		
68	evosql	1	1	26	0	50		
68	evosql	2	1	19	0	50		
68	evosql	3	1	21	0	50		
68	evosql	4	1	23	0	50		
68	evosql	5	1	19	0	50		
69	evosql	1	1	23	0	50		
69	evosql	2	1	18	0	50		
69	evosql	3	1	20	0	50		
69	evosql	4	1	19	0	50		
69	evosql	5	1	100	2	146		
69	evosql	6	1	215	1	98		
69	evosql	7	1	18	0	50		
69	evosql	8	1	18	0	50		
69	evosql	9	1	62	1	98		
69	evosql	10	1	227	4	247		
70	evosql	1	1	8	0	50		
70	evosql	2	1	7	0	50		
71	evosql	1	1	21	0	50		
71	evosql	2	1	16	0	50		
73	evosql	1	1	49	3	200		
73	evosql	2	1	10	0	50		
73	evosql	3	1	97	3	189		
73	evosql	4	1	24	1	99		
73	evosql	5	1	29	2	146		
73	evosql	6	1	33	2	145		
73	evosql	7	1	70	4	243		
73	evosql	8	1	88	5	295		
74	evosql	1	1	101	3	191		
74	evosql	2	1	93	4	245		
74	evosql	3	1	14	0	50		
74	evosql	4	1	278	0	50		
74	evosql	5	1	34	0	50		
74	evosql	6	1	76	3	191		
74	evosql	7	1	34	1	100		
74	evosql	8	1	47	1	99		
74	evosql	9	1	15	0	50		
74	evosql	10	1	119	5	293		
74	evosql	11	1	503	9	496		
75	evosql	1	1	30	0	50		
75	evosql	2	1	69	0	50		
76	evosql	1	1	22	0	50		
76	evosql	2	1	19	0	50		
76	evosql	3	1	20	0	50		
76	evosql	4	1	21	0	50		
76	evosql	5	1	28	0	50		
76	evosql	6	1	21	0	50		
76	evosql	7	1	87	1	98		
76	evosql	8	1	78	1	98		, data exception: division by zero
77	evosql	1	1	24	0	50		
77	evosql	2	1	11	0	50		
77	evosql	3	1	12	0	50		
78	evosql	1	1	11	0	50		
78	evosql	2	1	9	0	50		
78	evosql	3	1	9	0	50		
78	evosql	4	1	11	0	50		
78	evosql	5	1	9	0	50		
79	evosql	1	1	14	0	50		
79	evosql	2	1	13	0	50		
79	evosql	3	1	35	1	97		
79	evosql	4	1	13	0	50		
79	evosql	5	1	40	1	96		
80	evosql	1	1	86	3	190		
80	evosql	2	1	10	0	50		
80	evosql	3	1	32	2	143		
80	evosql	4	1	20	1	99		
80	evosql	5	1	80	6	343		
80	evosql	6	1	11	0	50		
80	evosql	7	1	11	0	50		
80	evosql	8	1	65	4	245		
81	evosql	1	1	37	0	50		
81	evosql	2	1	37	0	50		
81	evosql	3	1	29	0	50		
81	evosql	4	1	100	0	50		
81	evosql	5	1	28	0	50		, data exception: division by zero
81	evosql	6	1	26	0	50		
81	evosql	7	1	22	0	50		
81	evosql	8	1	27	0	50		
81	evosql	9	1	29	0	50		
82	evosql	1	1	21	0	50		
82	evosql	2	1	13	0	50		
82	evosql	3	1	11	0	50		
83	evosql	1	1	25	0	50		
83	evosql	2	1	18	0	50		
84	evosql	1	1	26	0	50		
84	evosql	2	1	12	0	50		
85	evosql	1	1	16	0	50		
85	evosql	2	1	15	0	50		
85	evosql	3	1	11	0	50		
86	evosql	1	1	11	0	50		
86	evosql	2	1	12	0	50		
86	evosql	3	1	8	0	50		
86	evosql	4	1	8	0	50		
86	evosql	5	1	9	0	50		
86	evosql	6	1	8	0	50		
87	evosql	1	1	47	1	95		
87	evosql	2	1	16	0	50		
87	evosql	3	1	63	1	100		
87	evosql	4	1	17	0	50		
87	evosql	5	1	17	0	50		
87	evosql	6	1	124	1	98		
87	evosql	7	1	16	0	50		
87	evosql	8	1	14	0	50		
87	evosql	9	1	88	2	145		
88	evosql	1	1	859	21	1083		
88	evosql	2	1	160	4	246		
88	evosql	3	1	315	9	495		
88	evosql	4	1	282	7	393		
88	evosql	5	1	787	15	793		
88	evosql	6	1	115	3	196		
88	evosql	7	1	273	8	429		
88	evosql	8	1	1186	32	1637		
89	evosql	1	1	18	0	50		
89	evosql	2	1	12	0	50		
89	evosql	3	1	11	0	50		
90	evosql	1	1	23	0	50		
90	evosql	2	1	21	0	50		
91	evosql	1	1	19	0	50		
91	evosql	2	1	15	0	50		
91	evosql	3	1	12	0	50		
92	evosql	1	1	8	0	50		
92	evosql	2	1	9	0	50		
92	evosql	3	1	8	0	50		
92	evosql	4	1	7	0	50		
92	evosql	5	1	8	0	50		
93	evosql	1	1	14	0	50		
93	evosql	2	1	13	0	50		
93	evosql	3	1	15	0	50		
93	evosql	4	1	13	0	50		
93	evosql	5	1	16	0	50		
93	evosql	6	1	14	0	50		
93	evosql	7	1	14	0	50		
93	evosql	8	1	13	0	50		
93	evosql	9	1	12	0	50		
94	evosql	1	1	17	0	50		
94	evosql	2	1	14	0	50		
94	evosql	3	1	52	1	100		
95	evosql	1	1	26	2	149		
95	evosql	2	1	8	0	50		
95	evosql	3	1	15	1	97		
95	evosql	4	1	8	0	50		
95	evosql	5	1	9	0	50		
95	evosql	6	1	8	0	50		
95	evosql	7	1	25	2	145		
97	evosql	1	1	175	2	149		
97	evosql	2	1	266	2	143		
97	evosql	3	1	232	3	197		
97	evosql	4	1	22	0	50		
97	evosql	5	1	659	1	100		
97	evosql	6	1	71	1	97		
97	evosql	7	1	22	0	50		
98	evosql	1	1	16	0	50		
98	evosql	2	1	13	0	50		
98	evosql	3	1	14	0	50		
98	evosql	4	1	41	1	98		
99	evosql	1	1	47	0	50		
99	evosql	2	1	11	0	50		
99	evosql	3	1	13	0	50		
99	evosql	4	1	13	0	50		
99	evosql	5	1	12	0	50		
99	evosql	6	1	12	0	50		
99	evosql	7	1	12	0	50		
99	evosql	8	1	35	1	96		
100	evosql	1	1	13	0	50		
100	evosql	2	1	10	0	50		
100	evosql	3	1	10	0	50		
100	evosql	4	1	10	0	50		
100	evosql	5	1	10	0	50		
101	evosql	1	1	18	0	50		
101	evosql	2	1	18	0	50		
101	evosql	3	1	16	0	50		
103	evosql	1	1	68	0	50		
103	evosql	2	1	15	0	50		
103	evosql	3	1	23	0	50		
103	evosql	4	1	16	0	50		
103	evosql	5	1	13	0	50		
104	evosql	1	1	23	0	50		
104	evosql	2	1	14	0	50		
104	evosql	3	1	11	0	50		
105	evosql	1	1	16	0	50		
105	evosql	2	1	12	0	50		
106	evosql	1	1	11	0	50		
106	evosql	2	1	10	0	50		
106	evosql	3	1	30	2	145		
106	evosql	4	1	10	0	50		
106	evosql	5	1	10	0	50		
106	evosql	6	1	10	0	50		
106	evosql	7	1	138	5	298		
107	evosql	1	1	16	0	50		
107	evosql	2	1	14	0	50		
107	evosql	3	1	21	0	50		
107	evosql	4	1	16	0	50		
107	evosql	5	1	14	0	50		
108	evosql	1	1	37	0	50		
108	evosql	2	1	30	0	50		
109	evosql	1	1	14	0	50		
109	evosql	2	1	16	0	50		
110	evosql	1	1	102	3	196		
110	evosql	2	1	31	1	97		
110	evosql	3	1	123	4	242		
110	evosql	4	1	63	3	195		
110	evosql	5	1	69	3	192		
110	evosql	6	1	14	0	50		
110	evosql	7	1	80	3	196		
110	evosql	8	1	74	3	198		
111	evosql	1	1	10	0	50		
111	evosql	2	1	10	0	50		
111	evosql	3	1	39	3	199		
111	evosql	4	1	10	0	50		
111	evosql	5	1	8	0	50		
111	evosql	6	1	11	0	50		
111	evosql	7	1	17	1	98		
112	evosql	1	1	32	0	50		
112	evosql	2	1	16	0	50		
112	evosql	3	1	19	0	50		
113	evosql	1	1	24	0	50		
113	evosql	2	1	212	0	50		
114	evosql	1	1	8	0	50		
114	evosql	2	1	6	0	50		
114	evosql	3	1	7	0	50		
115	evosql	1	1	8	0	50		
115	evosql	2	1	9	0	50		
116	evosql	1	1	12	0	50		
116	evosql	2	1	10	0	50		
116	evosql	3	1	9	0	50		
116	evosql	4	1	10	0	50		
116	evosql	5	1	10	0	50		
116	evosql	6	1	10	0	50		
116	evosql	7	1	9	0	50		
116	evosql	8	1	62	3	199		
117	evosql	1	1	17	0	50		
117	evosql	2	1	14	0	50		
118	evosql	1	1	17	0	50		
118	evosql	2	1	13	0	50		
119	evosql	1	1	17	0	50		
119	evosql	2	1	16	0	50		
119	evosql	3	1	13	0	50		
119	evosql	4	1	13	0	50		
119	evosql	5	1	79	3	189		
119	evosql	6	1	58	1	97		
119	evosql	7	1	105	3	191		
120	evosql	1	1	19	0	50		
120	evosql	2	1	18	0	50		
120	evosql	3	1	41	1	99		
120	evosql	4	1	17	0	50		
120	evosql	5	1	18	0	50		
120	evosql	6	1	76	2	150		
120	evosql	7	1	19	0	50		
120	evosql	8	1	89	1	99		
122	evosql	1	1	55	0	50		
122	evosql	2	1	15	0	50		
122	evosql	3	1	14	0	50		
122	evosql	4	1	13	0	50		
122	evosql	5	1	12	0	50		
123	evosql	1	1	9	0	50		
123	evosql	2	1	8	0	50		
123	evosql	3	1	7	0	50		
124	evosql	1	1	11	0	50		
124	evosql	2	1	8	0	50		
125	evosql	1	1	11	0	50		
125	evosql	2	1	10	0	50		
126	evosql	1	1	13	0	50		
126	evosql	2	1	11	0	50		
127	evosql	1	1	10	0	50		
127	evosql	2	1	9	0	50		
128	evosql	1	1	22	0	50		
128	evosql	2	1	17	0	50		
129	evosql	1	1	59	1	100		
130	evosql	1	1	17	1	97		
130	evosql	2	1	9	0	50		
130	evosql	3	1	7	0	50		
130	evosql	4	1	8	0	50		
130	evosql	5	1	54	5	287		
130	evosql	6	1	10	0	50		
130	evosql	7	1	25	1	99		
131	evosql	1	1	90	4	247		
131	evosql	2	1	71	3	198		
131	evosql	3	1	238	7	397		
131	evosql	4	1	48	2	143		
131	evosql	5	1	76	4	242		
131	evosql	6	1	31	1	98		
131	evosql	7	1	71	3	195		
131	evosql	8	1	276	6	343		
132	evosql	1	1	10	0	50		
132	evosql	2	1	8	0	50		
133	evosql	1	1	39	0	50		
133	evosql	2	1	28	0	50		
133	evosql	3	1	27	0	50		
134	evosql	1	1	53	0	50		
134	evosql	2	1	9	0	50		
134	evosql	3	1	8	0	50		
134	evosql	4	1	9	0	50		
134	evosql	5	1	8	0	50		
134	evosql	6	1	23	1	96		
134	evosql	7	1	33	2	148		
134	evosql	8	1	39	2	149		
135	evosql	1	1	38	2	146		
135	evosql	2	1	11	0	50		
135	evosql	3	1	22	1	97		
135	evosql	4	1	10	0	50		
135	evosql	5	1	31	2	147		
135	evosql	6	1	58	3	191		
135	evosql	7	1	26	1	99		
135	evosql	8	1	40	2	150		
135	evosql	9	1	20	1	96		
136	evosql	1	1	9	0	50		
136	evosql	2	1	8	0	50		
136	evosql	3	1	7	0	50		
137	evosql	1	1	82	4	245		
137	evosql	2	1	13	0	50		
137	evosql	3	1	109	4	244		
137	evosql	4	1	30	1	98		
137	evosql	5	1	477	10	538		
137	evosql	6	1	31	1	99		
137	evosql	7	1	122	6	344		
137	evosql	8	1	104	5	293		
138	evosql	1	1	14	0	50		
138	evosql	2	1	11	0	50		
138	evosql	3	1	12	0	50		
139	evosql	1	1	17	0	50		
139	evosql	2	1	7	0	50		
139	evosql	3	1	6	0	50		
140	evosql	1	1	12	0	50		
140	evosql	2	1	11	0	50		
141	evosql	1	1	9	0	50		
141	evosql	2	1	18	1	100		
141	evosql	3	1	16	1	98		
141	evosql	4	1	8	0	50		
141	evosql	5	1	19	1	98		
141	evosql	6	1	8	0	50		
141	evosql	7	1	24	1	98		
142	evosql	1	1	25	0	50		
142	evosql	2	1	49	0	50		
142	evosql	3	1	24	0	50		
142	evosql	4	1	26	0	50		
142	evosql	5	1	27	0	50		
143	evosql	1	1	19	1	100		
143	evosql	2	1	7	0	50		
143	evosql	3	1	20	1	100		
144	evosql	1	1	25	0	50		
144	evosql	2	1	8	0	50		
145	evosql	1	1	12	0	50		
145	evosql	2	1	10	0	50		
146	evosql	1	1	20	0	50		
146	evosql	2	1	16	0	50		
147	evosql	1	1	28	1	98		
147	evosql	2	1	12	0	50		
147	evosql	3	1	10	0	50		
147	evosql	4	1	12	0	50		
147	evosql	5	1	32	1	100		
147	evosql	6	1	31	1	99		
147	evosql	7	1	86	4	242		
148	evosql	1	1	12	0	50		
148	evosql	2	1	9	0	50		
148	evosql	3	1	11	0	50		
148	evosql	4	1	9	0	50		
148	evosql	5	1	9	0	50		
148	evosql	6	1	10	0	50		
149	evosql	1	1	13	0	50		
149	evosql	2	1	9	0	50		
149	evosql	3	1	10	0	50		
150	evosql	1	1	89	2	145		
150	evosql	2	1	94	1	100		
150	evosql	3	1	160	4	243		
150	evosql	4	1	19	0	50		
150	evosql	5	1	164	4	247		
150	evosql	6	1	16	0	50		
150	evosql	7	1	392	4	246		
150	evosql	8	1	372	5	295		
151	evosql	1	1	12	0	50		
151	evosql	2	1	15	0	50		
153	evosql	1	1	22	0	50		
153	evosql	2	1	23	0	50		
153	evosql	3	1	21	0	50		
154	evosql	1	1	15	0	50		
154	evosql	2	1	12	0	50		
154	evosql	3	1	13	0	50		
154	evosql	4	1	13	0	50		
154	evosql	5	1	13	0	50		
154	evosql	6	1	13	0	50		
155	evosql	1	1	87	4	243		
155	evosql	2	1	25	1	96		
155	evosql	3	1	98	4	244		
155	evosql	4	1	12	0	50		
155	evosql	5	1	245	5	297		
155	evosql	6	1	11	0	50		
155	evosql	7	1	33	1	98		
155	evosql	8	1	53	3	195		
156	evosql	1	1	35	0	50		
157	evosql	1	1	30	0	50		
157	evosql	2	1	24	0	50		
157	evosql	3	1	27	0	50		
158	evosql	1	1	37	0	50		
158	evosql	2	1	19	0	50		
159	evosql	1	1	7	0	50		
159	evosql	2	1	6	0	50		
159	evosql	3	1	5	0	50		
159	evosql	4	1	6	0	50		
159	evosql	5	1	5	0	50		
160	evosql	1	1	18	0	50		
160	evosql	2	1	15	0	50		
160	evosql	3	1	14	0	50		
160	evosql	4	1	16	0	50		
160	evosql	5	1	16	0	50		
160	evosql	6	1	16	0	50		
161	evosql	1	1	32	0	50		
161	evosql	2	1	24	0	50		
162	evosql	1	1	21	0	50		
162	evosql	2	1	17	0	50		
162	evosql	3	1	148	4	246		
162	evosql	4	1	19	0	50		
162	evosql	5	1	16	0	50		
162	evosql	6	1	18	0	50		
162	evosql	7	1	41	1	98		
162	evosql	8	1	425	6	343		
162	evosql	9	1	421	8	443		
163	evosql	1	1	37	1	99		
163	evosql	2	1	13	0	50		
163	evosql	3	1	34	1	97		
163	evosql	4	1	19	0	50		
163	evosql	5	1	55	2	148		
163	evosql	6	1	16	0	50		
163	evosql	7	1	125	2	147		
165	evosql	1	1	79	2	147		
165	evosql	2	1	25	0	50		
165	evosql	3	1	51	1	96		
165	evosql	4	1	23	0	50		
165	evosql	5	1	16	0	50		
165	evosql	6	1	80	2	146		
165	evosql	7	1	73	2	149		
166	evosql	1	1	9	0	50		
166	evosql	2	1	7	0	50		
167	evosql	1	1	33	0	50		
167	evosql	2	1	32	0	50		
167	evosql	3	1	105	2	147		
167	evosql	4	1	20	0	50		
167	evosql	5	1	34	0	50		
167	evosql	6	1	24	0	50		
167	evosql	7	1	31	0	50		
167	evosql	8	1	588	3	194		
168	evosql	1	1	53	1	99		
168	evosql	2	1	16	0	50		
168	evosql	3	1	19	0	50		
168	evosql	4	1	18	0	50		
168	evosql	5	1	18	0	50		
168	evosql	6	1	122	2	147		
168	evosql	7	1	305	2	149		
